TI=0.05 | U_mean=22.00 | Ct_used=0.08 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_22_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
0.85 24.16 0.92 0.12 0.24 0.45
0.86 24.18 0.93 0.13 0.19 0.46
0.87 24.18 0.93 0.13 0.14 0.47
0.88 24.16 0.93 0.14 0.09 0.47
0.89 24.13 0.93 0.14 0.04 0.48
0.90 24.07 0.93 0.15 -0.01 0.49
0.91 23.99 0.93 0.15 -0.05 0.49
0.92 23.89 0.93 0.16 -0.10 0.50
0.93 23.79 0.93 0.16 -0.15 0.51
0.94 23.68 0.93 0.17 -0.20 0.52
0.95 23.58 0.92 0.17 -0.25 0.52
0.96 23.49 0.92 0.18 -0.29 0.53
0.97 23.42 0.92 0.18 -0.34 0.53
0.98 23.38 0.91 0.19 -0.38 0.54
0.99 23.36 0.91 0.19 -0.43 0.54
1.00 23.36 0.91 0.20 -0.47 0.55
1.01 23.39 0.90 0.20 -0.51 0.55
1.02 23.43 0.90 0.21 -0.55 0.56
1.03 23.48 0.89 0.21 -0.59 0.56
1.04 23.53 0.88 0.22 -0.62 0.56
1.05 23.58 0.88 0.23 -0.66 0.57
1.06 23.61 0.87 0.23 -0.69 0.57
1.07 23.64 0.86 0.24 -0.72 0.57
1.08 23.65 0.86 0.24 -0.75 0.58
1.09 23.65 0.85 0.25 -0.77 0.58
1.10 23.65 0.84 0.25 -0.80 0.58
1.11 23.65 0.83 0.26 -0.82 0.58
1.12 23.66 0.82 0.27 -0.84 0.58
1.13 23.69 0.82 0.27 -0.86 0.58
1.14 23.74 0.81 0.28 -0.87 0.58
1.15 23.81 0.80 0.28 -0.88 0.58
1.16 23.91 0.79 0.29 -0.89 0.58
1.17 24.02 0.78 0.29 -0.90 0.58
1.18 24.15 0.77 0.30 -0.91 0.58
1.19 24.29 0.76 0.31 -0.91 0.58
1.20 24.41 0.75 0.31 -0.91 0.57
1.21 24.52 0.74 0.32 -0.91 0.57
1.22 24.61 0.74 0.32 -0.91 0.57
1.23 24.66 0.73 0.33 -0.90 0.57
1.24 24.67 0.72 0.33 -0.89 0.56
1.25 24.64 0.71 0.34 -0.88 0.56
1.26 24.57 0.70 0.35 -0.87 0.55
1.27 24.46 0.69 0.35 -0.85 0.55
1.28 24.33 0.68 0.36 -0.84 0.54
1.29 24.18 0.67 0.36 -0.82 0.54
1.30 24.02 0.67 0.37 -0.80 0.53
1.31 23.87 0.66 0.37 -0.78 0.53
1.32 23.73 0.65 0.38 -0.76 0.52
1.33 23.61 0.64 0.38 -0.74 0.51
1.34 23.51 0.64 0.39 -0.72 0.51
1.35 23.44 0.63 0.39 -0.69 0.50
1.36 23.39 0.62 0.40 -0.67 0.49
1.37 23.36 0.62 0.40 -0.64 0.48
1.38 23.34 0.61 0.41 -0.61 0.47
1.39 23.32 0.60 0.41 -0.58 0.47
1.40 23.30 0.60 0.42 -0.55 0.46
1.41 23.27 0.59 0.42 -0.52 0.45
1.42 23.22 0.59 0.43 -0.49 0.44
1.43 23.16 0.58 0.43 -0.45 0.43
1.44 23.07 0.58 0.43 -0.42 0.42
1.45 22.97 0.57 0.44 -0.38 0.41
1.46 22.85 0.57 0.44 -0.35 0.40
1.47 22.73 0.57 0.45 -0.31 0.39
1.48 22.61 0.56 0.45 -0.27 0.38
1.49 22.50 0.56 0.45 -0.23 0.36
1.50 22.40 0.56 0.46 -0.20 0.35
1.51 22.31 0.56 0.46 -0.16 0.34
1.52 22.25 0.56 0.46 -0.12 0.33
1.53 22.20 0.56 0.47 -0.08 0.32
1.54 22.16 0.56 0.47 -0.04 0.31
1.55 22.14 0.55 0.47 -0.00 0.30
1.56 22.13 0.56 0.48 0.04 0.28
1.57 22.12 0.56 0.48 0.08 0.27
1.58 22.11 0.56 0.48 0.12 0.26
1.59 22.09 0.56 0.48 0.16 0.25
1.60 22.06 0.56 0.49 0.20 0.23
1.61 22.03 0.56 0.49 0.24 0.22
1.62 21.99 0.56 0.49 0.28 0.21
1.63 21.94 0.57 0.49 0.32 0.20
1.64 21.90 0.57 0.50 0.36 0.18
1.65 21.86 0.57 0.50 0.40 0.17
1.66 21.82 0.58 0.50 0.44 0.16
1.67 21.80 0.58 0.50 0.47 0.14
1.68 21.79 0.59 0.50 0.51 0.13
1.69 21.79 0.59 0.50 0.55 0.12
1.70 21.81 0.60 0.50 0.58 0.11
1.71 21.84 0.61 0.51 0.62 0.09
1.72 21.88 0.61 0.51 0.66 0.08
1.73 21.93 0.62 0.51 0.69 0.07
1.74 21.98 0.63 0.51 0.72 0.06
1.75 22.03 0.63 0.51 0.76 0.04
1.76 22.08 0.64 0.51 0.79 0.03
1.77 22.12 0.65 0.51 0.82 0.02
1.78 22.16 0.66 0.51 0.85 0.01
1.79 22.19 0.67 0.51 0.88 -0.00
1.80 22.22 0.67 0.51 0.91 -0.02
1.81 22.24 0.68 0.51 0.94 -0.03
1.82 22.25 0.69 0.51 0.96 -0.04
1.83 22.27 0.70 0.51 0.99 -0.05
1.84 22.29 0.71 0.51 1.01 -0.06
1.85 22.31 0.72 0.51 1.03 -0.07
1.86 22.32 0.73 0.51 1.05 -0.08
1.87 22.34 0.74 0.50 1.07 -0.09
1.88 22.35 0.76 0.50 1.09 -0.10
1.89 22.35 0.77 0.50 1.10 -0.11
1.90 22.34 0.78 0.50 1.12 -0.12
1.91 22.33 0.79 0.50 1.13 -0.13
1.92 22.30 0.80 0.50 1.14 -0.14
1.93 22.27 0.81 0.50 1.15 -0.15
1.94 22.22 0.82 0.50 1.15 -0.16
1.95 22.16 0.83 0.49 1.16 -0.17
1.96 22.10 0.85 0.49 1.16 -0.18
1.97 22.04 0.86 0.49 1.16 -0.19
1.98 21.98 0.87 0.49 1.16 -0.20
1.99 21.92 0.88 0.49 1.15 -0.20
2.00 21.87 0.89 0.48 1.15 -0.21
2.01 21.83 0.90 0.48 1.14 -0.22
2.02 21.80 0.91 0.48 1.13 -0.23
2.03 21.78 0.93 0.48 1.12 -0.23
2.04 21.76 0.94 0.48 1.10 -0.24
2.05 21.75 0.95 0.47 1.08 -0.25
2.06 21.74 0.96 0.47 1.07 -0.25
2.07 21.72 0.97 0.47 1.05 -0.26
2.08 21.70 0.98 0.47 1.02 -0.26
2.09 21.66 0.99 0.46 1.00 -0.27
2.10 21.62 1.00 0.46 0.97 -0.27
2.11 21.57 1.01 0.46 0.94 -0.28
2.12 21.50 1.02 0.45 0.91 -0.28
2.13 21.43 1.03 0.45 0.88 -0.29
2.14 21.36 1.04 0.45 0.85 -0.29
2.15 21.29 1.04 0.45 0.81 -0.29
2.16 21.22 1.05 0.44 0.78 -0.30
2.17 21.15 1.06 0.44 0.74 -0.30
2.18 21.10 1.07 0.44 0.69 -0.30
2.19 21.06 1.07 0.43 0.65 -0.31
2.20 21.02 1.08 0.43 0.61 -0.31
2.21 21.00 1.09 0.43 0.56 -0.31
2.22 20.99 1.09 0.42 0.52 -0.31
2.23 20.99 1.10 0.42 0.47 -0.32
2.24 21.00 1.10 0.42 0.42 -0.32
2.25 21.00 1.10 0.42 0.37 -0.32
2.26 21.01 1.11 0.41 0.32 -0.32
2.27 21.02 1.11 0.41 0.27 -0.32
2.28 21.02 1.11 0.41 0.21 -0.32
2.29 21.03 1.12 0.40 0.16 -0.32
2.30 21.03 1.12 0.40 0.11 -0.32
2.31 21.02 1.12 0.40 0.05 -0.33
2.32 21.02 1.12 0.39 -0.00 -0.33
2.33 21.01 1.12 0.39 -0.06 -0.33
2.34 21.00 1.12 0.39 -0.11 -0.33
2.35 20.99 1.12 0.38 -0.17 -0.33
2.36 20.97 1.11 0.38 -0.23 -0.33
2.37 20.95 1.11 0.38 -0.28 -0.33
2.38 20.93 1.11 0.37 -0.34 -0.33
2.39 20.90 1.10 0.37 -0.40 -0.33
2.40 20.86 1.10 0.37 -0.45 -0.32
2.41 20.82 1.09 0.36 -0.51 -0.32
2.42 20.79 1.09 0.36 -0.57 -0.32
2.43 20.75 1.08 0.36 -0.62 -0.32
2.44 20.72 1.08 0.35 -0.68 -0.32
2.45 20.70 1.07 0.35 -0.74 -0.32
2.46 20.69 1.06 0.35 -0.79 -0.32
2.47 20.71 1.05 0.34 -0.85 -0.32
2.48 20.75 1.05 0.34 -0.90 -0.32
2.49 20.82 1.04 0.34 -0.95 -0.32
2.50 20.92 1.03 0.33 -1.00 -0.32
2.51 21.04 1.02 0.33 -1.05 -0.32
2.52 21.18 1.01 0.33 -1.10 -0.32
2.53 21.34 0.99 0.32 -1.15 -0.32
2.54 21.50 0.98 0.32 -1.19 -0.32
2.55 21.66 0.97 0.32 -1.24 -0.31
2.56 21.82 0.96 0.32 -1.28 -0.31
2.57 21.95 0.94 0.31 -1.31 -0.31
2.58 22.06 0.93 0.31 -1.35 -0.31
2.59 22.14 0.92 0.31 -1.39 -0.31
2.60 22.18 0.90 0.30 -1.42 -0.31
2.61 22.18 0.89 0.30 -1.45 -0.31
2.62 22.16 0.87 0.30 -1.48 -0.31
2.63 22.10 0.86 0.29 -1.51 -0.31
2.64 22.03 0.84 0.29 -1.54 -0.31
2.65 21.94 0.83 0.29 -1.56 -0.31
2.66 21.85 0.81 0.28 -1.59 -0.31
2.67 21.77 0.80 0.28 -1.61 -0.31
2.68 21.69 0.78 0.28 -1.63 -0.31
2.69 21.64 0.76 0.27 -1.65 -0.31
2.70 21.60 0.75 0.27 -1.67 -0.31
2.71 21.59 0.73 0.27 -1.69 -0.31
2.72 21.60 0.71 0.27 -1.70 -0.32
2.73 21.63 0.70 0.26 -1.71 -0.32
2.74 21.66 0.68 0.26 -1.72 -0.32
2.75 21.70 0.66 0.26 -1.73 -0.32
2.76 21.75 0.65 0.25 -1.74 -0.32
2.77 21.78 0.63 0.25 -1.74 -0.32
2.78 21.80 0.61 0.25 -1.74 -0.32
2.79 21.81 0.59 0.24 -1.74 -0.32
2.80 21.81 0.58 0.24 -1.74 -0.33
2.81 21.79 0.56 0.24 -1.74 -0.33
2.82 21.77 0.54 0.23 -1.73 -0.33
2.83 21.73 0.52 0.23 -1.72 -0.33
2.84 21.70 0.51 0.23 -1.72 -0.33
2.85 21.67 0.49 0.22 -1.70 -0.34
2.86 21.65 0.47 0.22 -1.69 -0.34
2.87 21.64 0.46 0.22 -1.68 -0.34
2.88 21.64 0.44 0.21 -1.66 -0.34
2.89 21.65 0.42 0.21 -1.64 -0.35
2.90 21.69 0.41 0.21 -1.62 -0.35
2.91 21.73 0.39 0.20 -1.60 -0.35
2.92 21.79 0.37 0.20 -1.57 -0.36
2.93 21.85 0.36 0.20 -1.55 -0.36
2.94 21.92 0.34 0.19 -1.52 -0.36
2.95 22.00 0.33 0.19 -1.49 -0.36
2.96 22.07 0.31 0.18 -1.46 -0.37
2.97 22.14 0.30 0.18 -1.42 -0.37
2.98 22.22 0.28 0.18 -1.39 -0.37
2.99 22.29 0.27 0.17 -1.35 -0.38
3.00 22.35 0.26 0.17 -1.31 -0.38
3.01 22.41 0.24 0.17 -1.27 -0.38
3.02 22.47 0.23 0.16 -1.23 -0.39
3.03 22.52 0.22 0.16 -1.18 -0.39
3.04 22.57 0.21 0.15 -1.14 -0.39
3.05 22.61 0.20 0.15 -1.09 -0.40
3.06 22.63 0.19 0.15 -1.05 -0.40
3.07 22.65 0.18 0.14 -1.00 -0.41
3.08 22.65 0.17 0.14 -0.95 -0.41
3.09 22.63 0.16 0.13 -0.90 -0.41
3.10 22.60 0.15 0.13 -0.85 -0.42
3.11 22.56 0.14 0.13 -0.80 -0.42
3.12 22.50 0.13 0.12 -0.75 -0.42
3.13 22.43 0.13 0.12 -0.70 -0.42
3.14 22.36 0.12 0.11 -0.65 -0.43
3.15 22.29 0.11 0.11 -0.60 -0.43
3.16 22.23 0.11 0.10 -0.54 -0.43
3.17 22.18 0.10 0.10 -0.49 -0.44
3.18 22.14 0.10 0.10 -0.44 -0.44
3.19 22.13 0.09 0.09 -0.39 -0.44
3.20 22.13 0.09 0.09 -0.34 -0.44
3.21 22.16 0.09 0.08 -0.29 -0.45
3.22 22.20 0.08 0.08 -0.24 -0.45
3.23 22.25 0.08 0.07 -0.19 -0.45
3.24 22.32 0.08 0.07 -0.14 -0.45
3.25 22.38 0.08 0.06 -0.09 -0.45
3.26 22.44 0.08 0.06 -0.04 -0.46
3.27 22.48 0.08 0.06 0.01 -0.46
3.28 22.51 0.08 0.05 0.06 -0.46
3.29 22.52 0.08 0.05 0.10 -0.46
3.30 22.50 0.08 0.04 0.15 -0.46
3.31 22.46 0.08 0.04 0.20 -0.46
3.32 22.40 0.08 0.03 0.24 -0.46
3.33 22.33 0.09 0.03 0.29 -0.46
3.34 22.25 0.09 0.02 0.33 -0.46
3.35 22.16 0.09 0.02 0.37 -0.46
3.36 22.09 0.10 0.01 0.41 -0.46
3.37 22.02 0.10 0.01 0.45 -0.46
3.38 21.97 0.11 0.00 0.48 -0.46
3.39 21.94 0.11 0.00 0.52 -0.45
3.40 21.93 0.12 -0.00 0.55 -0.45
3.41 21.95 0.12 -0.01 0.59 -0.45
3.42 21.99 0.13 -0.01 0.62 -0.45
3.43 22.04 0.13 -0.02 0.65 -0.45
3.44 22.10 0.14 -0.02 0.67 -0.44
3.45 22.17 0.15 -0.03 0.70 -0.44
3.46 22.24 0.15 -0.03 0.73 -0.44
3.47 22.30 0.16 -0.04 0.75 -0.43
3.48 22.35 0.17 -0.04 0.77 -0.43
3.49 22.39 0.18 -0.04 0.80 -0.42
3.50 22.41 0.19 -0.05 0.81 -0.42
3.51 22.40 0.19 -0.05 0.83 -0.41
3.52 22.38 0.20 -0.06 0.85 -0.41
3.53 22.34 0.21 -0.06 0.86 -0.40
3.54 22.29 0.22 -0.06 0.88 -0.40
3.55 22.22 0.23 -0.07 0.89 -0.39
3.56 22.14 0.24 -0.07 0.89 -0.38
3.57 22.05 0.25 -0.08 0.90 -0.38
3.58 21.97 0.26 -0.08 0.91 -0.37
3.59 21.89 0.26 -0.08 0.91 -0.36
3.60 21.82 0.27 -0.09 0.91 -0.36
3.61 21.77 0.28 -0.09 0.90 -0.35
3.62 21.73 0.29 -0.09 0.90 -0.34
3.63 21.71 0.30 -0.10 0.89 -0.33
3.64 21.71 0.31 -0.10 0.89 -0.32
3.65 21.74 0.32 -0.10 0.88 -0.31
3.66 21.79 0.33 -0.11 0.87 -0.30
3.67 21.86 0.34 -0.11 0.85 -0.29
3.68 21.95 0.34 -0.11 0.84 -0.28
3.69 22.06 0.35 -0.12 0.83 -0.27
3.70 22.18 0.36 -0.12 0.81 -0.26
3.71 22.31 0.37 -0.12 0.79 -0.25
3.72 22.44 0.38 -0.12 0.78 -0.24
3.73 22.56 0.38 -0.13 0.76 -0.23
3.74 22.68 0.39 -0.13 0.74 -0.22
3.75 22.78 0.40 -0.13 0.72 -0.21
3.76 22.86 0.41 -0.13 0.70 -0.20
3.77 22.92 0.41 -0.13 0.68 -0.19
3.78 22.95 0.42 -0.14 0.66 -0.18
3.79 22.97 0.43 -0.14 0.63 -0.16
3.80 22.95 0.43 -0.14 0.61 -0.15
3.81 22.92 0.44 -0.14 0.58 -0.14
3.82 22.87 0.44 -0.14 0.55 -0.13
3.83 22.80 0.45 -0.14 0.53 -0.11
3.84 22.73 0.45 -0.14 0.50 -0.10
3.85 22.64 0.46 -0.15 0.47 -0.09
3.86 22.56 0.46 -0.15 0.43 -0.08
3.87 22.48 0.47 -0.15 0.40 -0.06
3.88 22.40 0.47 -0.15 0.37 -0.05
3.89 22.33 0.48 -0.15 0.33 -0.04
3.90 22.26 0.48 -0.15 0.30 -0.02
3.91 22.20 0.48 -0.15 0.26 -0.01
3.92 22.14 0.48 -0.15 0.22 0.00
3.93 22.09 0.49 -0.15 0.19 0.02
3.94 22.04 0.49 -0.15 0.15 0.03
3.95 21.99 0.49 -0.15 0.11 0.04
3.96 21.95 0.49 -0.15 0.07 0.06
3.97 21.92 0.49 -0.15 0.03 0.07
3.98 21.89 0.49 -0.15 -0.01 0.08
3.99 21.88 0.49 -0.14 -0.04 0.10
4.00 21.87 0.49 -0.14 -0.08 0.11
4.01 21.87 0.49 -0.14 -0.12 0.12
4.02 21.89 0.49 -0.14 -0.16 0.14
4.03 21.92 0.49 -0.14 -0.20 0.15
4.04 21.95 0.48 -0.14 -0.23 0.16
4.05 22.00 0.48 -0.14 -0.27 0.17
4.06 22.05 0.48 -0.13 -0.30 0.19
4.07 22.10 0.47 -0.13 -0.34 0.20
4.08 22.14 0.47 -0.13 -0.37 0.21
4.09 22.18 0.47 -0.13 -0.40 0.22
4.10 22.20 0.46 -0.13 -0.43 0.24
4.11 22.20 0.46 -0.12 -0.46 0.25
4.12 22.18 0.45 -0.12 -0.49 0.26
4.13 22.14 0.45 -0.12 -0.52 0.27
4.14 22.07 0.44 -0.12 -0.55 0.28
4.15 22.00 0.44 -0.11 -0.58 0.29
4.16 21.91 0.43 -0.11 -0.60 0.31
4.17 21.80 0.43 -0.11 -0.63 0.32
4.18 21.70 0.42 -0.10 -0.65 0.33
4.19 21.60 0.41 -0.10 -0.67 0.34
4.20 21.50 0.41 -0.10 -0.70 0.35
4.21 21.42 0.40 -0.09 -0.72 0.36
4.22 21.35 0.39 -0.09 -0.74 0.37
4.23 21.29 0.38 -0.09 -0.76 0.38
4.24 21.25 0.38 -0.08 -0.77 0.38
4.25 21.22 0.37 -0.08 -0.79 0.39
4.26 21.21 0.36 -0.07 -0.80 0.40
4.27 21.21 0.35 -0.07 -0.82 0.41
4.28 21.22 0.34 -0.07 -0.83 0.42
4.29 21.23 0.34 -0.06 -0.84 0.43
4.30 21.25 0.33 -0.06 -0.84 0.43
4.31 21.27 0.32 -0.05 -0.85 0.44
4.32 21.29 0.31 -0.05 -0.85 0.45
4.33 21.32 0.30 -0.04 -0.85 0.45
4.34 21.34 0.29 -0.04 -0.85 0.46
4.35 21.35 0.28 -0.04 -0.85 0.46
4.36 21.37 0.28 -0.03 -0.85 0.47
4.37 21.38 0.27 -0.03 -0.84 0.47
4.38 21.38 0.26 -0.02 -0.83 0.48
4.39 21.38 0.25 -0.02 -0.82 0.48
4.40 21.36 0.24 -0.01 -0.81 0.49
4.41 21.32 0.24 -0.01 -0.80 0.49
4.42 21.27 0.23 -0.00 -0.78 0.50
4.43 21.20 0.22 0.00 -0.77 0.50
4.44 21.11 0.21 0.01 -0.75 0.50
4.45 21.00 0.20 0.01 -0.73 0.50
4.46 20.87 0.20 0.02 -0.71 0.51
4.47 20.73 0.19 0.02 -0.69 0.51
4.48 20.58 0.18 0.03 -0.67 0.51
4.49 20.43 0.18 0.03 -0.65 0.51
4.50 20.29 0.17 0.04 -0.62 0.51
4.51 20.17 0.16 0.04 -0.60 0.51
4.52 20.07 0.16 0.05 -0.57 0.51
4.53 20.00 0.15 0.05 -0.54 0.51
4.54 19.97 0.15 0.06 -0.51 0.51
4.55 19.98 0.14 0.06 -0.48 0.51
4.56 20.03 0.14 0.07 -0.45 0.51
4.57 20.11 0.13 0.07 -0.42 0.51
4.58 20.23 0.13 0.08 -0.38 0.51
4.59 20.37 0.13 0.08 -0.35 0.51
4.60 20.52 0.12 0.09 -0.31 0.50
4.61 20.68 0.12 0.09 -0.27 0.50
4.62 20.84 0.12 0.10 -0.23 0.50
4.63 20.98 0.12 0.10 -0.18 0.50
4.64 21.10 0.11 0.11 -0.14 0.49
4.65 21.18 0.11 0.11 -0.09 0.49
4.66 21.24 0.11 0.12 -0.04 0.49
4.67 21.25 0.11 0.12 0.00 0.48
4.68 21.24 0.11 0.13 0.05 0.48
4.69 21.19 0.11 0.13 0.10 0.48
4.70 21.11 0.11 0.14 0.15 0.47
4.71 21.02 0.12 0.14 0.20 0.47
4.72 20.92 0.12 0.15 0.25 0.46
4.73 20.81 0.12 0.15 0.30 0.46
4.74 20.71 0.12 0.16 0.35 0.45
4.75 20.63 0.13 0.16 0.40 0.45
4.76 20.56 0.13 0.17 0.45 0.44
4.77 20.52 0.14 0.17 0.50 0.44
4.78 20.50 0.14 0.17 0.55 0.43
4.79 20.50 0.15 0.18 0.59 0.43
4.80 20.53 0.15 0.18 0.64 0.42
4.81 20.58 0.16 0.19 0.69 0.42
4.82 20.64 0.17 0.19 0.74 0.41
4.83 20.72 0.18 0.20 0.78 0.40
4.84 20.81 0.18 0.20 0.83 0.40
4.85 20.89 0.19 0.20 0.88 0.39
4.86 20.98 0.20 0.21 0.92 0.39
4.87 21.05 0.21 0.21 0.97 0.38
4.88 21.10 0.22 0.22 1.02 0.38
4.89 21.14 0.23 0.22 1.06 0.37
4.90 21.15 0.24 0.22 1.10 0.36
4.91 21.15 0.25 0.23 1.15 0.36
4.92 21.12 0.26 0.23 1.19 0.35
4.93 21.07 0.28 0.23 1.23 0.35
4.94 21.01 0.29 0.24 1.27 0.34
4.95 20.93 0.30 0.24 1.31 0.33
4.96 20.86 0.32 0.24 1.34 0.33
4.97 20.78 0.33 0.25 1.37 0.32
4.98 20.71 0.34 0.25 1.41 0.32
4.99 20.66 0.36 0.25 1.44 0.31
5.00 20.63 0.37 0.26 1.47 0.31
5.01 20.62 0.39 0.26 1.49 0.30
5.02 20.64 0.40 0.26 1.52 0.30
5.03 20.68 0.42 0.26 1.54 0.29
5.04 20.75 0.43 0.27 1.56 0.28
5.05 20.84 0.45 0.27 1.58 0.28
5.06 20.95 0.46 0.27 1.60 0.28
5.07 21.06 0.48 0.28 1.62 0.27
5.08 21.17 0.50 0.28 1.64 0.27
5.09 21.28 0.51 0.28 1.65 0.26
5.10 21.38 0.53 0.28 1.67 0.26
5.11 21.45 0.55 0.29 1.68 0.25
5.12 21.50 0.56 0.29 1.69 0.25
5.13 21.54 0.58 0.29 1.70 0.24
5.14 21.55 0.60 0.29 1.70 0.24
5.15 21.54 0.61 0.30 1.71 0.24
5.16 21.51 0.63 0.30 1.71 0.23
5.17 21.48 0.65 0.30 1.71 0.23
5.18 21.44 0.67 0.30 1.71 0.23
5.19 21.41 0.68 0.31 1.70 0.22
5.20 21.38 0.70 0.31 1.70 0.22
5.21 21.36 0.72 0.31 1.69 0.22
5.22 21.35 0.73 0.31 1.68 0.22
5.23 21.35 0.75 0.31 1.67 0.21
5.24 21.36 0.77 0.32 1.65 0.21
5.25 21.38 0.78 0.32 1.64 0.21
5.26 21.39 0.80 0.32 1.62 0.21
5.27 21.39 0.81 0.32 1.60 0.20
5.28 21.39 0.83 0.32 1.57 0.20
5.29 21.37 0.85 0.33 1.55 0.20
5.30 21.34 0.86 0.33 1.52 0.20
5.31 21.29 0.88 0.33 1.49 0.20
5.32 21.23 0.89 0.33 1.46 0.20
5.33 21.16 0.91 0.33 1.43 0.20
5.34 21.09 0.92 0.34 1.40 0.20
5.35 21.02 0.93 0.34 1.36 0.19
5.36 20.97 0.95 0.34 1.32 0.19
5.37 20.92 0.96 0.34 1.28 0.19
5.38 20.90 0.97 0.34 1.24 0.19
5.39 20.90 0.99 0.35 1.20 0.19
5.40 20.92 1.00 0.35 1.15 0.19
5.41 20.97 1.01 0.35 1.11 0.19
5.42 21.03 1.02 0.35 1.06 0.19
5.43 21.10 1.03 0.35 1.01 0.19
