TI=0.15 | U_mean=5.00 | Ct_used=0.92 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_5_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
0.44 5.42 0.24 0.01 0.84 0.05
0.45 5.42 0.24 0.01 0.84 0.06
0.46 5.42 0.25 0.01 0.84 0.06
0.47 5.42 0.26 0.01 0.84 0.06
0.48 5.41 0.27 0.01 0.84 0.07
0.49 5.40 0.28 0.01 0.83 0.07
0.50 5.39 0.29 0.01 0.83 0.07
0.51 5.37 0.29 0.01 0.82 0.08
0.52 5.35 0.30 0.01 0.81 0.08
0.53 5.33 0.31 0.01 0.80 0.09
0.54 5.30 0.32 0.01 0.79 0.09
0.55 5.27 0.33 0.01 0.78 0.09
0.56 5.25 0.33 0.02 0.77 0.10
0.57 5.22 0.34 0.02 0.76 0.10
0.58 5.19 0.35 0.02 0.74 0.11
0.59 5.17 0.36 0.02 0.72 0.11
0.60 5.16 0.36 0.02 0.71 0.12
0.61 5.14 0.37 0.02 0.69 0.12
0.62 5.14 0.38 0.02 0.67 0.12
0.63 5.14 0.38 0.02 0.65 0.13
0.64 5.14 0.39 0.02 0.63 0.13
0.65 5.16 0.40 0.03 0.61 0.14
0.66 5.17 0.40 0.03 0.59 0.14
0.67 5.19 0.41 0.03 0.56 0.15
0.68 5.21 0.41 0.03 0.54 0.15
0.69 5.23 0.42 0.03 0.52 0.16
0.70 5.24 0.42 0.03 0.50 0.16
0.71 5.25 0.43 0.03 0.47 0.17
0.72 5.26 0.43 0.04 0.45 0.17
0.73 5.26 0.44 0.04 0.42 0.18
0.74 5.26 0.44 0.04 0.40 0.18
0.75 5.26 0.45 0.04 0.37 0.19
0.76 5.25 0.45 0.04 0.35 0.19
0.77 5.25 0.45 0.05 0.32 0.19
0.78 5.24 0.46 0.05 0.30 0.20
0.79 5.23 0.46 0.05 0.27 0.20
0.80 5.22 0.46 0.05 0.25 0.21
0.81 5.22 0.46 0.05 0.22 0.21
0.82 5.22 0.47 0.06 0.20 0.22
0.83 5.22 0.47 0.06 0.17 0.22
0.84 5.22 0.47 0.06 0.14 0.23
0.85 5.22 0.47 0.06 0.12 0.23
0.86 5.23 0.47 0.06 0.09 0.23
0.87 5.23 0.47 0.07 0.07 0.24
0.88 5.22 0.47 0.07 0.04 0.24
0.89 5.22 0.47 0.07 0.02 0.25
0.90 5.21 0.47 0.07 -0.01 0.25
0.91 5.20 0.47 0.08 -0.03 0.25
0.92 5.19 0.47 0.08 -0.06 0.26
0.93 5.17 0.47 0.08 -0.08 0.26
0.94 5.16 0.47 0.08 -0.10 0.26
0.95 5.14 0.47 0.09 -0.13 0.27
0.96 5.13 0.47 0.09 -0.15 0.27
0.97 5.12 0.47 0.09 -0.17 0.27
0.98 5.11 0.46 0.10 -0.19 0.27
0.99 5.11 0.46 0.10 -0.22 0.28
1.00 5.11 0.46 0.10 -0.24 0.28
1.01 5.12 0.46 0.10 -0.26 0.28
1.02 5.12 0.46 0.11 -0.27 0.28
1.03 5.13 0.45 0.11 -0.29 0.29
1.04 5.13 0.45 0.11 -0.31 0.29
1.05 5.14 0.45 0.12 -0.33 0.29
1.06 5.15 0.44 0.12 -0.34 0.29
1.07 5.15 0.44 0.12 -0.36 0.29
1.08 5.15 0.44 0.12 -0.37 0.29
1.09 5.15 0.43 0.13 -0.38 0.29
1.10 5.15 0.43 0.13 -0.39 0.30
1.11 5.15 0.42 0.13 -0.40 0.30
1.12 5.15 0.42 0.14 -0.41 0.30
1.13 5.16 0.42 0.14 -0.42 0.30
1.14 5.16 0.41 0.14 -0.43 0.30
1.15 5.17 0.41 0.14 -0.44 0.30
1.16 5.18 0.40 0.15 -0.44 0.30
1.17 5.20 0.40 0.15 -0.45 0.30
1.18 5.22 0.39 0.15 -0.45 0.29
1.19 5.24 0.39 0.16 -0.45 0.29
1.20 5.25 0.38 0.16 -0.45 0.29
1.21 5.27 0.38 0.16 -0.45 0.29
1.22 5.28 0.38 0.17 -0.45 0.29
1.23 5.29 0.37 0.17 -0.45 0.29
1.24 5.29 0.37 0.17 -0.44 0.29
1.25 5.29 0.36 0.17 -0.44 0.28
1.26 5.28 0.36 0.18 -0.43 0.28
1.27 5.26 0.35 0.18 -0.42 0.28
1.28 5.24 0.35 0.18 -0.41 0.28
1.29 5.22 0.35 0.19 -0.41 0.27
1.30 5.20 0.34 0.19 -0.40 0.27
1.31 5.18 0.34 0.19 -0.39 0.27
1.32 5.16 0.33 0.19 -0.38 0.26
1.33 5.14 0.33 0.20 -0.37 0.26
1.34 5.13 0.33 0.20 -0.35 0.26
1.35 5.12 0.32 0.20 -0.34 0.25
1.36 5.11 0.32 0.20 -0.33 0.25
1.37 5.11 0.32 0.21 -0.31 0.25
1.38 5.10 0.31 0.21 -0.30 0.24
1.39 5.10 0.31 0.21 -0.28 0.24
1.40 5.10 0.31 0.21 -0.27 0.23
1.41 5.09 0.31 0.22 -0.25 0.23
1.42 5.09 0.30 0.22 -0.23 0.22
1.43 5.08 0.30 0.22 -0.22 0.22
1.44 5.06 0.30 0.22 -0.20 0.21
1.45 5.05 0.30 0.22 -0.18 0.21
1.46 5.03 0.30 0.23 -0.16 0.20
1.47 5.02 0.29 0.23 -0.14 0.20
1.48 5.00 0.29 0.23 -0.12 0.19
1.49 4.98 0.29 0.23 -0.10 0.19
1.50 4.97 0.29 0.23 -0.08 0.18
1.51 4.96 0.29 0.24 -0.06 0.17
1.52 4.95 0.29 0.24 -0.04 0.17
1.53 4.94 0.29 0.24 -0.02 0.16
1.54 4.94 0.29 0.24 0.00 0.16
1.55 4.93 0.29 0.24 0.02 0.15
1.56 4.93 0.29 0.24 0.04 0.14
1.57 4.93 0.29 0.25 0.07 0.14
1.58 4.93 0.29 0.25 0.09 0.13
1.59 4.92 0.29 0.25 0.11 0.13
1.60 4.92 0.29 0.25 0.13 0.12
1.61 4.92 0.29 0.25 0.15 0.11
1.62 4.91 0.30 0.25 0.17 0.11
1.63 4.90 0.30 0.25 0.19 0.10
1.64 4.90 0.30 0.25 0.21 0.09
1.65 4.89 0.30 0.25 0.24 0.09
1.66 4.89 0.30 0.26 0.26 0.08
1.67 4.88 0.31 0.26 0.28 0.08
1.68 4.88 0.31 0.26 0.30 0.07
1.69 4.88 0.31 0.26 0.31 0.06
1.70 4.88 0.32 0.26 0.33 0.06
1.71 4.89 0.32 0.26 0.35 0.05
1.72 4.89 0.32 0.26 0.37 0.04
1.73 4.90 0.33 0.26 0.39 0.04
1.74 4.91 0.33 0.26 0.41 0.03
1.75 4.91 0.34 0.26 0.42 0.03
1.76 4.92 0.34 0.26 0.44 0.02
1.77 4.93 0.34 0.26 0.46 0.01
1.78 4.93 0.35 0.26 0.47 0.01
1.79 4.93 0.35 0.26 0.49 0.00
1.80 4.94 0.36 0.26 0.50 -0.00
1.81 4.94 0.36 0.26 0.51 -0.01
1.82 4.94 0.37 0.26 0.53 -0.02
1.83 4.95 0.37 0.26 0.54 -0.02
1.84 4.95 0.38 0.26 0.55 -0.03
1.85 4.95 0.38 0.26 0.56 -0.03
1.86 4.95 0.39 0.26 0.57 -0.04
1.87 4.95 0.40 0.26 0.58 -0.04
1.88 4.96 0.40 0.26 0.59 -0.05
1.89 4.96 0.41 0.26 0.59 -0.05
1.90 4.96 0.41 0.26 0.60 -0.06
1.91 4.95 0.42 0.26 0.61 -0.06
1.92 4.95 0.43 0.26 0.61 -0.07
1.93 4.94 0.43 0.26 0.61 -0.07
1.94 4.94 0.44 0.25 0.62 -0.08
1.95 4.93 0.44 0.25 0.62 -0.08
1.96 4.92 0.45 0.25 0.62 -0.09
1.97 4.91 0.46 0.25 0.62 -0.09
1.98 4.90 0.46 0.25 0.61 -0.09
1.99 4.89 0.47 0.25 0.61 -0.10
2.00 4.89 0.48 0.25 0.61 -0.10
2.01 4.88 0.48 0.25 0.60 -0.10
2.02 4.88 0.49 0.25 0.60 -0.11
2.03 4.87 0.49 0.25 0.59 -0.11
2.04 4.87 0.50 0.24 0.58 -0.11
2.05 4.87 0.50 0.24 0.57 -0.12
2.06 4.87 0.51 0.24 0.56 -0.12
2.07 4.87 0.52 0.24 0.55 -0.12
2.08 4.86 0.52 0.24 0.54 -0.13
2.09 4.86 0.53 0.24 0.52 -0.13
2.10 4.85 0.53 0.24 0.51 -0.13
2.11 4.84 0.54 0.24 0.50 -0.13
2.12 4.83 0.54 0.23 0.48 -0.13
2.13 4.82 0.55 0.23 0.46 -0.14
2.14 4.81 0.55 0.23 0.45 -0.14
2.15 4.80 0.56 0.23 0.43 -0.14
2.16 4.79 0.56 0.23 0.41 -0.14
2.17 4.78 0.56 0.23 0.39 -0.14
2.18 4.78 0.57 0.23 0.36 -0.14
2.19 4.77 0.57 0.22 0.34 -0.15
2.20 4.77 0.57 0.22 0.32 -0.15
2.21 4.76 0.58 0.22 0.30 -0.15
2.22 4.76 0.58 0.22 0.27 -0.15
2.23 4.76 0.58 0.22 0.25 -0.15
2.24 4.76 0.59 0.22 0.22 -0.15
2.25 4.76 0.59 0.22 0.20 -0.15
2.26 4.76 0.59 0.21 0.17 -0.15
2.27 4.76 0.59 0.21 0.14 -0.15
2.28 4.76 0.59 0.21 0.12 -0.15
2.29 4.76 0.59 0.21 0.09 -0.15
2.30 4.76 0.59 0.21 0.06 -0.15
2.31 4.76 0.59 0.21 0.03 -0.15
2.32 4.76 0.59 0.21 0.00 -0.15
2.33 4.76 0.59 0.20 -0.02 -0.15
2.34 4.76 0.59 0.20 -0.05 -0.15
2.35 4.76 0.59 0.20 -0.08 -0.15
2.36 4.76 0.59 0.20 -0.11 -0.15
2.37 4.75 0.59 0.20 -0.14 -0.15
2.38 4.75 0.59 0.20 -0.17 -0.15
2.39 4.75 0.59 0.19 -0.20 -0.15
2.40 4.74 0.59 0.19 -0.23 -0.15
2.41 4.74 0.58 0.19 -0.26 -0.15
2.42 4.73 0.58 0.19 -0.28 -0.15
2.43 4.72 0.58 0.19 -0.31 -0.15
2.44 4.72 0.57 0.19 -0.34 -0.15
2.45 4.72 0.57 0.19 -0.37 -0.15
2.46 4.72 0.57 0.18 -0.40 -0.15
2.47 4.72 0.56 0.18 -0.43 -0.15
2.48 4.72 0.56 0.18 -0.45 -0.15
2.49 4.73 0.55 0.18 -0.48 -0.15
2.50 4.75 0.55 0.18 -0.51 -0.15
2.51 4.76 0.54 0.18 -0.53 -0.15
2.52 4.78 0.54 0.18 -0.56 -0.15
2.53 4.80 0.53 0.17 -0.58 -0.15
2.54 4.83 0.53 0.17 -0.60 -0.15
2.55 4.85 0.52 0.17 -0.63 -0.15
2.56 4.87 0.51 0.17 -0.65 -0.15
2.57 4.89 0.51 0.17 -0.67 -0.15
2.58 4.91 0.50 0.17 -0.69 -0.14
2.59 4.92 0.49 0.16 -0.71 -0.14
2.60 4.92 0.49 0.16 -0.72 -0.14
2.61 4.92 0.48 0.16 -0.74 -0.14
2.62 4.92 0.47 0.16 -0.76 -0.14
2.63 4.91 0.46 0.16 -0.77 -0.14
2.64 4.90 0.46 0.16 -0.79 -0.14
2.65 4.89 0.45 0.16 -0.80 -0.14
2.66 4.88 0.44 0.15 -0.81 -0.14
2.67 4.86 0.43 0.15 -0.82 -0.14
2.68 4.85 0.42 0.15 -0.84 -0.14
2.69 4.84 0.42 0.15 -0.85 -0.15
2.70 4.84 0.41 0.15 -0.86 -0.15
2.71 4.84 0.40 0.15 -0.86 -0.15
2.72 4.84 0.39 0.15 -0.87 -0.15
2.73 4.84 0.38 0.14 -0.88 -0.15
2.74 4.85 0.37 0.14 -0.88 -0.15
2.75 4.85 0.36 0.14 -0.89 -0.15
2.76 4.86 0.35 0.14 -0.89 -0.15
2.77 4.86 0.35 0.14 -0.89 -0.15
2.78 4.87 0.34 0.14 -0.89 -0.15
2.79 4.87 0.33 0.14 -0.89 -0.15
2.80 4.87 0.32 0.13 -0.89 -0.15
2.81 4.87 0.31 0.13 -0.89 -0.15
2.82 4.86 0.30 0.13 -0.89 -0.16
2.83 4.86 0.29 0.13 -0.88 -0.16
2.84 4.85 0.28 0.13 -0.88 -0.16
2.85 4.85 0.27 0.13 -0.87 -0.16
2.86 4.84 0.27 0.12 -0.87 -0.16
2.87 4.84 0.26 0.12 -0.86 -0.16
2.88 4.84 0.25 0.12 -0.85 -0.16
2.89 4.84 0.24 0.12 -0.84 -0.17
2.90 4.85 0.23 0.12 -0.83 -0.17
2.91 4.86 0.22 0.12 -0.82 -0.17
2.92 4.86 0.21 0.11 -0.81 -0.17
2.93 4.87 0.21 0.11 -0.79 -0.17
2.94 4.88 0.20 0.11 -0.78 -0.17
2.95 4.89 0.19 0.11 -0.76 -0.18
2.96 4.90 0.18 0.11 -0.75 -0.18
2.97 4.91 0.18 0.11 -0.73 -0.18
2.98 4.92 0.17 0.10 -0.71 -0.18
2.99 4.93 0.16 0.10 -0.69 -0.18
3.00 4.94 0.16 0.10 -0.67 -0.19
3.01 4.95 0.15 0.10 -0.65 -0.19
3.02 4.96 0.14 0.10 -0.63 -0.19
3.03 4.96 0.14 0.09 -0.61 -0.19
3.04 4.97 0.13 0.09 -0.58 -0.19
3.05 4.98 0.12 0.09 -0.56 -0.20
3.06 4.98 0.12 0.09 -0.54 -0.20
3.07 4.98 0.11 0.09 -0.51 -0.20
3.08 4.98 0.11 0.09 -0.49 -0.20
3.09 4.98 0.10 0.08 -0.46 -0.20
3.10 4.97 0.10 0.08 -0.44 -0.21
3.11 4.97 0.10 0.08 -0.41 -0.21
3.12 4.96 0.09 0.08 -0.39 -0.21
3.13 4.95 0.09 0.07 -0.36 -0.21
3.14 4.94 0.08 0.07 -0.33 -0.21
3.15 4.93 0.08 0.07 -0.31 -0.22
3.16 4.92 0.08 0.07 -0.28 -0.22
3.17 4.92 0.08 0.07 -0.26 -0.22
3.18 4.91 0.07 0.06 -0.23 -0.22
3.19 4.91 0.07 0.06 -0.20 -0.22
3.20 4.91 0.07 0.06 -0.18 -0.22
3.21 4.91 0.07 0.06 -0.15 -0.22
3.22 4.92 0.07 0.06 -0.13 -0.23
3.23 4.92 0.06 0.05 -0.10 -0.23
3.24 4.93 0.06 0.05 -0.07 -0.23
3.25 4.94 0.06 0.05 -0.05 -0.23
3.26 4.95 0.06 0.05 -0.02 -0.23
3.27 4.96 0.06 0.04 0.00 -0.23
3.28 4.96 0.06 0.04 0.03 -0.23
3.29 4.96 0.06 0.04 0.05 -0.23
3.30 4.96 0.06 0.04 0.08 -0.23
3.31 4.95 0.06 0.03 0.10 -0.23
3.32 4.94 0.07 0.03 0.12 -0.24
3.33 4.93 0.07 0.03 0.15 -0.24
3.34 4.92 0.07 0.03 0.17 -0.24
3.35 4.91 0.07 0.02 0.19 -0.24
3.36 4.90 0.07 0.02 0.21 -0.24
3.37 4.89 0.07 0.02 0.23 -0.24
3.38 4.88 0.08 0.02 0.25 -0.23
3.39 4.88 0.08 0.02 0.27 -0.23
3.40 4.88 0.08 0.01 0.28 -0.23
3.41 4.88 0.09 0.01 0.30 -0.23
3.42 4.88 0.09 0.01 0.32 -0.23
3.43 4.89 0.09 0.01 0.33 -0.23
3.44 4.90 0.10 0.00 0.35 -0.23
3.45 4.91 0.10 0.00 0.36 -0.23
3.46 4.92 0.10 -0.00 0.37 -0.23
3.47 4.93 0.11 -0.00 0.39 -0.23
3.48 4.94 0.11 -0.01 0.40 -0.22
3.49 4.94 0.11 -0.01 0.41 -0.22
3.50 4.94 0.12 -0.01 0.42 -0.22
3.51 4.94 0.12 -0.01 0.43 -0.22
3.52 4.94 0.13 -0.01 0.44 -0.22
3.53 4.93 0.13 -0.02 0.44 -0.21
3.54 4.92 0.14 -0.02 0.45 -0.21
3.55 4.92 0.14 -0.02 0.46 -0.21
3.56 4.90 0.14 -0.02 0.46 -0.20
3.57 4.89 0.15 -0.02 0.46 -0.20
3.58 4.88 0.15 -0.03 0.47 -0.20
3.59 4.87 0.16 -0.03 0.47 -0.19
3.60 4.86 0.16 -0.03 0.47 -0.19
3.61 4.85 0.17 -0.03 0.47 -0.19
3.62 4.85 0.17 -0.03 0.46 -0.18
3.63 4.84 0.18 -0.04 0.46 -0.18
3.64 4.84 0.18 -0.04 0.46 -0.17
3.65 4.85 0.19 -0.04 0.45 -0.17
3.66 4.86 0.19 -0.04 0.45 -0.17
3.67 4.86 0.20 -0.04 0.44 -0.16
3.68 4.88 0.20 -0.04 0.44 -0.16
3.69 4.89 0.20 -0.05 0.43 -0.15
3.70 4.91 0.21 -0.05 0.42 -0.15
3.71 4.93 0.21 -0.05 0.41 -0.14
3.72 4.94 0.22 -0.05 0.40 -0.14
3.73 4.96 0.22 -0.05 0.39 -0.13
3.74 4.98 0.22 -0.05 0.38 -0.13
3.75 4.99 0.23 -0.05 0.37 -0.12
3.76 5.00 0.23 -0.06 0.36 -0.11
3.77 5.01 0.24 -0.06 0.35 -0.11
3.78 5.01 0.24 -0.06 0.33 -0.10
3.79 5.02 0.24 -0.06 0.32 -0.10
3.80 5.01 0.25 -0.06 0.31 -0.09
3.81 5.01 0.25 -0.06 0.29 -0.08
3.82 5.00 0.25 -0.06 0.28 -0.08
3.83 4.99 0.25 -0.06 0.26 -0.07
3.84 4.98 0.26 -0.06 0.25 -0.07
3.85 4.97 0.26 -0.06 0.23 -0.06
3.86 4.96 0.26 -0.06 0.21 -0.05
3.87 4.95 0.26 -0.06 0.20 -0.05
3.88 4.94 0.26 -0.06 0.18 -0.04
3.89 4.93 0.27 -0.06 0.16 -0.03
3.90 4.92 0.27 -0.06 0.14 -0.03
3.91 4.91 0.27 -0.07 0.12 -0.02
3.92 4.90 0.27 -0.07 0.10 -0.01
3.93 4.89 0.27 -0.07 0.08 -0.01
3.94 4.88 0.27 -0.07 0.06 0.00
3.95 4.88 0.27 -0.07 0.04 0.01
3.96 4.87 0.27 -0.07 0.02 0.01
3.97 4.87 0.27 -0.07 0.00 0.02
3.98 4.86 0.27 -0.06 -0.02 0.03
3.99 4.86 0.27 -0.06 -0.04 0.03
4.00 4.86 0.27 -0.06 -0.06 0.04
4.01 4.86 0.27 -0.06 -0.08 0.05
4.02 4.86 0.27 -0.06 -0.10 0.05
4.03 4.87 0.27 -0.06 -0.12 0.06
4.04 4.87 0.27 -0.06 -0.14 0.07
4.05 4.88 0.27 -0.06 -0.16 0.07
4.06 4.88 0.27 -0.06 -0.17 0.08
4.07 4.89 0.26 -0.06 -0.19 0.09
4.08 4.90 0.26 -0.06 -0.21 0.09
4.09 4.90 0.26 -0.06 -0.23 0.10
4.10 4.90 0.26 -0.06 -0.24 0.11
4.11 4.90 0.25 -0.06 -0.26 0.11
4.12 4.90 0.25 -0.05 -0.27 0.12
4.13 4.89 0.25 -0.05 -0.29 0.12
4.14 4.89 0.25 -0.05 -0.30 0.13
4.15 4.88 0.24 -0.05 -0.32 0.13
4.16 4.86 0.24 -0.05 -0.33 0.14
4.17 4.85 0.24 -0.05 -0.34 0.15
4.18 4.83 0.23 -0.05 -0.36 0.15
4.19 4.82 0.23 -0.05 -0.37 0.16
4.20 4.81 0.23 -0.04 -0.38 0.16
4.21 4.79 0.22 -0.04 -0.39 0.17
4.22 4.78 0.22 -0.04 -0.40 0.17
4.23 4.78 0.21 -0.04 -0.41 0.18
4.24 4.77 0.21 -0.04 -0.42 0.18
4.25 4.77 0.21 -0.03 -0.43 0.19
4.26 4.76 0.20 -0.03 -0.43 0.19
4.27 4.76 0.20 -0.03 -0.44 0.19
4.28 4.76 0.19 -0.03 -0.44 0.20
4.29 4.77 0.19 -0.03 -0.45 0.20
4.30 4.77 0.18 -0.02 -0.45 0.21
4.31 4.77 0.18 -0.02 -0.45 0.21
4.32 4.78 0.17 -0.02 -0.46 0.21
4.33 4.78 0.17 -0.02 -0.46 0.22
4.34 4.78 0.16 -0.02 -0.46 0.22
4.35 4.78 0.16 -0.01 -0.45 0.22
4.36 4.79 0.16 -0.01 -0.45 0.22
4.37 4.79 0.15 -0.01 -0.45 0.23
4.38 4.79 0.15 -0.01 -0.44 0.23
4.39 4.79 0.14 -0.01 -0.44 0.23
4.40 4.78 0.14 -0.00 -0.43 0.23
4.41 4.78 0.13 -0.00 -0.43 0.24
4.42 4.77 0.13 0.00 -0.42 0.24
4.43 4.76 0.13 0.00 -0.41 0.24
4.44 4.75 0.12 0.01 -0.40 0.24
4.45 4.73 0.12 0.01 -0.39 0.24
4.46 4.71 0.11 0.01 -0.38 0.24
4.47 4.69 0.11 0.01 -0.37 0.24
4.48 4.67 0.11 0.02 -0.36 0.25
4.49 4.65 0.10 0.02 -0.34 0.25
4.50 4.63 0.10 0.02 -0.33 0.25
4.51 4.62 0.10 0.02 -0.32 0.25
4.52 4.60 0.09 0.03 -0.30 0.25
4.53 4.59 0.09 0.03 -0.29 0.25
4.54 4.59 0.09 0.03 -0.27 0.25
4.55 4.59 0.08 0.03 -0.25 0.25
4.56 4.59 0.08 0.04 -0.24 0.25
4.57 4.61 0.08 0.04 -0.22 0.25
4.58 4.62 0.08 0.04 -0.20 0.25
4.59 4.64 0.08 0.04 -0.18 0.25
4.60 4.66 0.07 0.05 -0.16 0.24
4.61 4.69 0.07 0.05 -0.14 0.24
4.62 4.71 0.07 0.05 -0.12 0.24
4.63 4.73 0.07 0.05 -0.09 0.24
4.64 4.74 0.07 0.06 -0.07 0.24
4.65 4.75 0.07 0.06 -0.05 0.24
4.66 4.76 0.07 0.06 -0.02 0.24
4.67 4.76 0.07 0.06 0.00 0.24
4.68 4.76 0.07 0.07 0.03 0.23
4.69 4.75 0.07 0.07 0.05 0.23
4.70 4.74 0.07 0.07 0.08 0.23
4.71 4.73 0.07 0.07 0.11 0.23
4.72 4.72 0.07 0.07 0.13 0.23
4.73 4.70 0.07 0.08 0.16 0.22
4.74 4.69 0.08 0.08 0.18 0.22
4.75 4.68 0.08 0.08 0.21 0.22
4.76 4.67 0.08 0.08 0.23 0.22
4.77 4.66 0.08 0.09 0.26 0.21
4.78 4.66 0.08 0.09 0.28 0.21
4.79 4.66 0.09 0.09 0.31 0.21
4.80 4.66 0.09 0.09 0.33 0.21
4.81 4.67 0.09 0.09 0.36 0.20
4.82 4.68 0.10 0.10 0.38 0.20
4.83 4.69 0.10 0.10 0.41 0.20
4.84 4.70 0.11 0.10 0.43 0.20
4.85 4.71 0.11 0.10 0.45 0.19
4.86 4.72 0.12 0.10 0.48 0.19
4.87 4.73 0.12 0.11 0.50 0.19
4.88 4.74 0.13 0.11 0.52 0.19
4.89 4.75 0.13 0.11 0.55 0.18
4.90 4.75 0.14 0.11 0.57 0.18
4.91 4.75 0.14 0.11 0.59 0.18
4.92 4.74 0.15 0.11 0.61 0.17
4.93 4.74 0.15 0.12 0.63 0.17
4.94 4.73 0.16 0.12 0.65 0.17
4.95 4.72 0.17 0.12 0.67 0.17
4.96 4.71 0.17 0.12 0.69 0.16
4.97 4.69 0.18 0.12 0.71 0.16
4.98 4.68 0.19 0.12 0.72 0.16
4.99 4.68 0.20 0.13 0.74 0.16
5.00 4.67 0.20 0.13 0.75 0.15
5.01 4.67 0.21 0.13 0.77 0.15
5.02 4.67 0.22 0.13 0.78 0.15
5.03 4.68 0.23 0.13 0.79 0.15
5.04 4.69 0.23 0.13 0.80 0.14
5.05 4.70 0.24 0.14 0.81 0.14
5.06 4.72 0.25 0.14 0.82 0.14
5.07 4.73 0.26 0.14 0.83 0.14
5.08 4.75 0.27 0.14 0.84 0.14
5.09 4.76 0.28 0.14 0.85 0.13
5.10 4.78 0.28 0.14 0.85 0.13
5.11 4.79 0.29 0.14 0.86 0.13
5.12 4.79 0.30 0.14 0.86 0.13
5.13 4.80 0.31 0.15 0.87 0.13
5.14 4.80 0.32 0.15 0.87 0.12
5.15 4.80 0.33 0.15 0.87 0.12
5.16 4.79 0.34 0.15 0.87 0.12
5.17 4.79 0.34 0.15 0.87 0.12
5.18 4.78 0.35 0.15 0.87 0.12
5.19 4.78 0.36 0.15 0.87 0.12
5.20 4.77 0.37 0.15 0.86 0.12
5.21 4.77 0.38 0.16 0.86 0.12
5.22 4.77 0.39 0.16 0.85 0.11
5.23 4.77 0.40 0.16 0.84 0.11
5.24 4.77 0.40 0.16 0.84 0.11
5.25 4.77 0.41 0.16 0.83 0.11
5.26 4.78 0.42 0.16 0.82 0.11
5.27 4.78 0.43 0.16 0.81 0.11
5.28 4.78 0.44 0.16 0.79 0.11
5.29 4.77 0.44 0.16 0.78 0.11
5.30 4.77 0.45 0.17 0.77 0.11
5.31 4.76 0.46 0.17 0.75 0.11
5.32 4.75 0.47 0.17 0.74 0.11
5.33 4.74 0.48 0.17 0.72 0.11
5.34 4.73 0.48 0.17 0.70 0.11
5.35 4.72 0.49 0.17 0.68 0.11
5.36 4.71 0.50 0.17 0.66 0.11
5.37 4.71 0.50 0.17 0.64 0.11
5.38 4.71 0.51 0.17 0.62 0.11
5.39 4.71 0.51 0.18 0.60 0.11
5.40 4.71 0.52 0.18 0.58 0.11
5.41 4.71 0.53 0.18 0.55 0.11
5.42 4.72 0.53 0.18 0.53 0.11
5.43 4.73 0.54 0.18 0.51 0.11
5.44 4.74 0.54 0.18 0.48 0.11
