TI=0.15 | U_mean=10.00 | Ct_used=0.81 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_10_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
0.91 10.63 1.76 0.29 -0.12 0.94
0.92 10.60 1.76 0.30 -0.21 0.95
0.93 10.56 1.76 0.30 -0.30 0.96
0.94 10.52 1.75 0.31 -0.38 0.98
0.95 10.49 1.75 0.32 -0.47 0.99
0.96 10.46 1.74 0.33 -0.56 1.00
0.97 10.43 1.74 0.34 -0.64 1.01
0.98 10.42 1.73 0.35 -0.73 1.02
0.99 10.41 1.72 0.36 -0.81 1.03
1.00 10.41 1.71 0.38 -0.88 1.04
1.01 10.42 1.70 0.39 -0.96 1.05
1.02 10.44 1.69 0.40 -1.03 1.06
1.03 10.45 1.68 0.41 -1.10 1.06
1.04 10.47 1.67 0.42 -1.17 1.07
1.05 10.48 1.66 0.43 -1.23 1.08
1.06 10.50 1.65 0.44 -1.29 1.08
1.07 10.51 1.63 0.45 -1.34 1.09
1.08 10.51 1.62 0.46 -1.39 1.09
1.09 10.51 1.61 0.47 -1.44 1.09
1.10 10.51 1.59 0.48 -1.49 1.10
1.11 10.51 1.58 0.49 -1.53 1.10
1.12 10.51 1.56 0.50 -1.56 1.10
1.13 10.52 1.55 0.52 -1.60 1.10
1.14 10.54 1.53 0.53 -1.62 1.10
1.15 10.56 1.51 0.54 -1.65 1.10
1.16 10.60 1.50 0.55 -1.67 1.10
1.17 10.64 1.48 0.56 -1.68 1.10
1.18 10.68 1.46 0.57 -1.69 1.09
1.19 10.73 1.45 0.58 -1.70 1.09
1.20 10.78 1.43 0.59 -1.70 1.09
1.21 10.81 1.41 0.60 -1.70 1.08
1.22 10.84 1.40 0.61 -1.69 1.08
1.23 10.86 1.38 0.62 -1.68 1.07
1.24 10.86 1.36 0.64 -1.66 1.06
1.25 10.85 1.34 0.65 -1.64 1.06
1.26 10.83 1.33 0.66 -1.62 1.05
1.27 10.79 1.31 0.67 -1.59 1.04
1.28 10.74 1.30 0.68 -1.56 1.03
1.29 10.69 1.28 0.69 -1.53 1.02
1.30 10.63 1.27 0.70 -1.49 1.01
1.31 10.58 1.25 0.71 -1.46 1.00
1.32 10.53 1.24 0.72 -1.42 0.98
1.33 10.49 1.22 0.73 -1.38 0.97
1.34 10.45 1.21 0.74 -1.33 0.96
1.35 10.43 1.20 0.75 -1.29 0.94
1.36 10.41 1.18 0.76 -1.24 0.93
1.37 10.40 1.17 0.76 -1.19 0.91
1.38 10.39 1.16 0.77 -1.13 0.90
1.39 10.39 1.15 0.78 -1.08 0.88
1.40 10.38 1.14 0.79 -1.02 0.86
1.41 10.37 1.13 0.80 -0.96 0.85
1.42 10.35 1.12 0.81 -0.89 0.83
1.43 10.33 1.11 0.82 -0.83 0.81
1.44 10.30 1.10 0.82 -0.76 0.79
1.45 10.26 1.10 0.83 -0.69 0.77
1.46 10.22 1.09 0.84 -0.62 0.75
1.47 10.18 1.08 0.85 -0.55 0.73
1.48 10.13 1.08 0.85 -0.48 0.71
1.49 10.10 1.07 0.86 -0.40 0.69
1.50 10.06 1.07 0.87 -0.33 0.67
1.51 10.03 1.07 0.88 -0.26 0.65
1.52 10.01 1.07 0.88 -0.18 0.63
1.53 9.99 1.06 0.89 -0.11 0.60
1.54 9.98 1.06 0.89 -0.03 0.58
1.55 9.97 1.06 0.90 0.05 0.56
1.56 9.96 1.06 0.90 0.13 0.54
1.57 9.96 1.07 0.91 0.20 0.51
1.58 9.96 1.07 0.92 0.28 0.49
1.59 9.95 1.07 0.92 0.36 0.47
1.60 9.94 1.08 0.92 0.44 0.44
1.61 9.93 1.08 0.93 0.52 0.42
1.62 9.91 1.09 0.93 0.59 0.40
1.63 9.90 1.09 0.94 0.67 0.37
1.64 9.88 1.10 0.94 0.75 0.35
1.65 9.87 1.11 0.94 0.82 0.32
1.66 9.85 1.12 0.95 0.90 0.30
1.67 9.84 1.12 0.95 0.97 0.28
1.68 9.84 1.13 0.95 1.04 0.25
1.69 9.84 1.15 0.95 1.11 0.23
1.70 9.85 1.16 0.96 1.18 0.21
1.71 9.86 1.17 0.96 1.25 0.18
1.72 9.87 1.18 0.96 1.32 0.16
1.73 9.89 1.20 0.96 1.39 0.13
1.74 9.91 1.21 0.96 1.45 0.11
1.75 9.92 1.22 0.96 1.51 0.09
1.76 9.94 1.24 0.96 1.57 0.07
1.77 9.96 1.26 0.97 1.63 0.04
1.78 9.97 1.27 0.97 1.69 0.02
1.79 9.98 1.29 0.97 1.75 -0.00
1.80 9.99 1.31 0.97 1.80 -0.02
1.81 9.99 1.33 0.97 1.85 -0.05
1.82 10.00 1.34 0.96 1.90 -0.07
1.83 10.01 1.36 0.96 1.94 -0.09
1.84 10.01 1.38 0.96 1.99 -0.11
1.85 10.02 1.40 0.96 2.03 -0.13
1.86 10.02 1.42 0.96 2.06 -0.15
1.87 10.03 1.45 0.96 2.10 -0.17
1.88 10.03 1.47 0.96 2.13 -0.19
1.89 10.03 1.49 0.96 2.16 -0.21
1.90 10.03 1.51 0.95 2.18 -0.23
1.91 10.02 1.53 0.95 2.20 -0.24
1.92 10.01 1.55 0.95 2.22 -0.26
1.93 10.00 1.58 0.95 2.24 -0.28
1.94 9.98 1.60 0.94 2.25 -0.30
1.95 9.96 1.62 0.94 2.25 -0.31
1.96 9.94 1.64 0.94 2.25 -0.33
1.97 9.92 1.67 0.93 2.25 -0.34
1.98 9.90 1.69 0.93 2.25 -0.36
1.99 9.88 1.71 0.93 2.24 -0.37
2.00 9.86 1.73 0.92 2.22 -0.39
2.01 9.85 1.75 0.92 2.20 -0.40
2.02 9.84 1.78 0.91 2.18 -0.41
2.03 9.83 1.80 0.91 2.16 -0.43
2.04 9.82 1.82 0.91 2.13 -0.44
2.05 9.82 1.84 0.90 2.09 -0.45
2.06 9.81 1.86 0.90 2.06 -0.46
2.07 9.81 1.88 0.89 2.02 -0.47
2.08 9.80 1.90 0.89 1.97 -0.48
2.09 9.79 1.92 0.88 1.93 -0.49
2.10 9.77 1.94 0.88 1.87 -0.50
2.11 9.75 1.96 0.87 1.82 -0.51
2.12 9.73 1.98 0.87 1.76 -0.52
2.13 9.70 1.99 0.86 1.70 -0.52
2.14 9.68 2.01 0.86 1.63 -0.53
2.15 9.65 2.03 0.85 1.56 -0.54
2.16 9.63 2.04 0.85 1.49 -0.54
2.17 9.61 2.06 0.84 1.42 -0.55
2.18 9.59 2.07 0.84 1.34 -0.55
2.19 9.57 2.08 0.83 1.26 -0.56
2.20 9.56 2.10 0.82 1.17 -0.56
2.21 9.55 2.11 0.82 1.09 -0.57
2.22 9.55 2.12 0.81 1.00 -0.57
2.23 9.55 2.13 0.81 0.90 -0.58
2.24 9.55 2.14 0.80 0.81 -0.58
2.25 9.55 2.14 0.80 0.72 -0.58
2.26 9.55 2.15 0.79 0.62 -0.58
2.27 9.55 2.16 0.78 0.52 -0.59
2.28 9.56 2.16 0.78 0.42 -0.59
2.29 9.56 2.16 0.77 0.32 -0.59
2.30 9.56 2.17 0.77 0.21 -0.59
2.31 9.56 2.17 0.76 0.11 -0.59
2.32 9.55 2.17 0.75 0.01 -0.59
2.33 9.55 2.17 0.75 -0.10 -0.59
2.34 9.55 2.17 0.74 -0.21 -0.59
2.35 9.54 2.16 0.74 -0.31 -0.59
2.36 9.54 2.16 0.73 -0.42 -0.59
2.37 9.53 2.16 0.72 -0.53 -0.59
2.38 9.52 2.15 0.72 -0.64 -0.59
2.39 9.51 2.14 0.71 -0.74 -0.59
2.40 9.50 2.14 0.71 -0.85 -0.59
2.41 9.48 2.13 0.70 -0.96 -0.59
2.42 9.47 2.12 0.70 -1.07 -0.58
2.43 9.46 2.10 0.69 -1.17 -0.58
2.44 9.45 2.09 0.68 -1.28 -0.58
2.45 9.44 2.08 0.68 -1.39 -0.58
2.46 9.44 2.06 0.67 -1.49 -0.58
2.47 9.44 2.05 0.67 -1.60 -0.58
2.48 9.46 2.03 0.66 -1.70 -0.58
2.49 9.48 2.02 0.65 -1.80 -0.57
2.50 9.51 2.00 0.65 -1.89 -0.57
2.51 9.56 1.98 0.64 -1.99 -0.57
2.52 9.61 1.96 0.64 -2.08 -0.57
2.53 9.66 1.94 0.63 -2.17 -0.57
2.54 9.72 1.91 0.63 -2.25 -0.57
2.55 9.78 1.89 0.62 -2.34 -0.57
2.56 9.83 1.87 0.61 -2.41 -0.56
2.57 9.88 1.84 0.61 -2.49 -0.56
2.58 9.91 1.82 0.60 -2.56 -0.56
2.59 9.94 1.79 0.60 -2.63 -0.56
2.60 9.96 1.76 0.59 -2.69 -0.56
2.61 9.96 1.74 0.59 -2.75 -0.56
2.62 9.95 1.71 0.58 -2.81 -0.56
2.63 9.93 1.68 0.58 -2.87 -0.56
2.64 9.90 1.65 0.57 -2.92 -0.56
2.65 9.87 1.62 0.56 -2.97 -0.56
2.66 9.84 1.59 0.56 -3.02 -0.56
2.67 9.81 1.56 0.55 -3.06 -0.56
2.68 9.78 1.53 0.55 -3.10 -0.56
2.69 9.76 1.50 0.54 -3.14 -0.56
2.70 9.75 1.47 0.54 -3.18 -0.56
2.71 9.75 1.44 0.53 -3.21 -0.57
2.72 9.75 1.40 0.52 -3.24 -0.57
2.73 9.76 1.37 0.52 -3.26 -0.57
2.74 9.77 1.34 0.51 -3.28 -0.57
2.75 9.79 1.31 0.51 -3.30 -0.57
2.76 9.80 1.27 0.50 -3.31 -0.58
2.77 9.81 1.24 0.50 -3.32 -0.58
2.78 9.82 1.21 0.49 -3.32 -0.58
2.79 9.82 1.17 0.48 -3.32 -0.59
2.80 9.82 1.14 0.48 -3.32 -0.59
2.81 9.82 1.11 0.47 -3.31 -0.59
2.82 9.81 1.07 0.47 -3.30 -0.60
2.83 9.80 1.04 0.46 -3.28 -0.60
2.84 9.78 1.01 0.45 -3.26 -0.61
2.85 9.77 0.98 0.45 -3.24 -0.61
2.86 9.77 0.94 0.44 -3.22 -0.62
2.87 9.76 0.91 0.44 -3.19 -0.62
2.88 9.76 0.88 0.43 -3.16 -0.63
2.89 9.77 0.85 0.42 -3.12 -0.63
2.90 9.78 0.82 0.42 -3.08 -0.64
2.91 9.79 0.79 0.41 -3.04 -0.64
2.92 9.81 0.76 0.40 -2.99 -0.65
2.93 9.84 0.73 0.40 -2.94 -0.66
2.94 9.86 0.70 0.39 -2.89 -0.66
2.95 9.88 0.67 0.38 -2.83 -0.67
2.96 9.91 0.64 0.38 -2.77 -0.68
2.97 9.94 0.61 0.37 -2.70 -0.68
2.98 9.96 0.59 0.36 -2.64 -0.69
2.99 9.99 0.56 0.36 -2.57 -0.70
3.00 10.01 0.54 0.35 -2.49 -0.70
3.01 10.03 0.51 0.34 -2.41 -0.71
3.02 10.05 0.49 0.34 -2.33 -0.72
3.03 10.07 0.47 0.33 -2.25 -0.73
3.04 10.09 0.44 0.32 -2.17 -0.73
3.05 10.10 0.42 0.31 -2.08 -0.74
3.06 10.11 0.40 0.31 -1.99 -0.75
3.07 10.11 0.38 0.30 -1.90 -0.75
3.08 10.11 0.36 0.29 -1.81 -0.76
3.09 10.11 0.35 0.28 -1.72 -0.77
3.10 10.10 0.33 0.28 -1.62 -0.77
3.11 10.08 0.31 0.27 -1.53 -0.78
3.12 10.06 0.30 0.26 -1.43 -0.79
3.13 10.04 0.28 0.25 -1.33 -0.79
3.14 10.01 0.27 0.25 -1.24 -0.80
3.15 9.99 0.26 0.24 -1.14 -0.81
3.16 9.96 0.25 0.23 -1.04 -0.81
3.17 9.95 0.24 0.22 -0.94 -0.82
3.18 9.93 0.23 0.21 -0.85 -0.83
3.19 9.93 0.22 0.20 -0.75 -0.83
3.20 9.93 0.22 0.20 -0.65 -0.84
3.21 9.94 0.21 0.19 -0.56 -0.84
3.22 9.95 0.20 0.18 -0.46 -0.85
3.23 9.97 0.20 0.17 -0.37 -0.85
3.24 9.99 0.20 0.16 -0.27 -0.85
3.25 10.02 0.19 0.15 -0.18 -0.86
3.26 10.04 0.19 0.14 -0.08 -0.86
3.27 10.05 0.19 0.14 0.01 -0.86
3.28 10.06 0.19 0.13 0.10 -0.87
3.29 10.06 0.20 0.12 0.20 -0.87
3.30 10.05 0.20 0.11 0.28 -0.87
3.31 10.04 0.20 0.10 0.37 -0.87
3.32 10.02 0.20 0.09 0.46 -0.87
3.33 9.99 0.21 0.08 0.54 -0.87
3.34 9.97 0.22 0.08 0.62 -0.87
3.35 9.94 0.22 0.07 0.70 -0.87
3.36 9.91 0.23 0.06 0.78 -0.87
3.37 9.89 0.24 0.05 0.85 -0.87
3.38 9.87 0.25 0.04 0.92 -0.87
3.39 9.86 0.26 0.03 0.99 -0.87
3.40 9.86 0.27 0.02 1.05 -0.86
3.41 9.86 0.28 0.01 1.11 -0.86
3.42 9.87 0.29 0.01 1.17 -0.86
3.43 9.89 0.30 -0.00 1.23 -0.85
3.44 9.91 0.31 -0.01 1.28 -0.85
3.45 9.94 0.33 -0.02 1.34 -0.84
3.46 9.96 0.34 -0.03 1.38 -0.84
3.47 9.98 0.35 -0.04 1.43 -0.83
3.48 10.00 0.37 -0.04 1.47 -0.82
3.49 10.01 0.38 -0.05 1.52 -0.82
3.50 10.02 0.40 -0.06 1.55 -0.81
3.51 10.02 0.41 -0.07 1.59 -0.80
3.52 10.01 0.43 -0.08 1.62 -0.79
3.53 10.00 0.45 -0.08 1.65 -0.78
3.54 9.98 0.46 -0.09 1.67 -0.77
3.55 9.95 0.48 -0.10 1.69 -0.76
3.56 9.92 0.50 -0.11 1.71 -0.75
3.57 9.89 0.51 -0.11 1.72 -0.73
3.58 9.87 0.53 -0.12 1.73 -0.72
3.59 9.84 0.55 -0.13 1.73 -0.71
3.60 9.81 0.57 -0.14 1.73 -0.69
3.61 9.79 0.58 -0.14 1.73 -0.68
3.62 9.78 0.60 -0.15 1.72 -0.66
3.63 9.77 0.62 -0.16 1.71 -0.65
3.64 9.77 0.64 -0.16 1.69 -0.63
3.65 9.78 0.65 -0.17 1.68 -0.62
3.66 9.80 0.67 -0.18 1.66 -0.60
3.67 9.82 0.68 -0.18 1.63 -0.58
3.68 9.86 0.70 -0.19 1.61 -0.56
3.69 9.89 0.72 -0.19 1.58 -0.54
3.70 9.94 0.73 -0.20 1.55 -0.53
3.71 9.98 0.75 -0.20 1.52 -0.51
3.72 10.03 0.76 -0.21 1.48 -0.49
3.73 10.07 0.78 -0.21 1.45 -0.47
3.74 10.11 0.79 -0.22 1.41 -0.45
3.75 10.14 0.81 -0.22 1.37 -0.43
3.76 10.17 0.82 -0.23 1.33 -0.40
3.77 10.19 0.83 -0.23 1.29 -0.38
3.78 10.21 0.85 -0.23 1.24 -0.36
3.79 10.21 0.86 -0.24 1.19 -0.34
3.80 10.20 0.87 -0.24 1.15 -0.31
3.81 10.19 0.88 -0.24 1.09 -0.29
3.82 10.17 0.89 -0.25 1.04 -0.27
3.83 10.15 0.90 -0.25 0.98 -0.25
3.84 10.12 0.91 -0.25 0.93 -0.22
3.85 10.10 0.92 -0.25 0.87 -0.20
3.86 10.07 0.93 -0.25 0.80 -0.17
3.87 10.04 0.94 -0.26 0.74 -0.15
3.88 10.01 0.94 -0.26 0.67 -0.12
3.89 9.98 0.95 -0.26 0.61 -0.10
3.90 9.96 0.95 -0.26 0.54 -0.07
3.91 9.94 0.96 -0.26 0.47 -0.05
3.92 9.92 0.96 -0.26 0.40 -0.02
3.93 9.90 0.97 -0.26 0.33 0.00
3.94 9.88 0.97 -0.26 0.25 0.03
3.95 9.86 0.97 -0.26 0.18 0.05
3.96 9.85 0.97 -0.26 0.10 0.08
3.97 9.84 0.98 -0.26 0.03 0.10
3.98 9.83 0.97 -0.26 -0.04 0.13
3.99 9.82 0.97 -0.26 -0.12 0.15
4.00 9.82 0.97 -0.25 -0.19 0.18
4.01 9.82 0.97 -0.25 -0.27 0.20
4.02 9.83 0.97 -0.25 -0.34 0.23
4.03 9.84 0.96 -0.25 -0.41 0.25
4.04 9.85 0.96 -0.25 -0.48 0.27
4.05 9.87 0.95 -0.24 -0.55 0.30
4.06 9.88 0.95 -0.24 -0.62 0.32
4.07 9.90 0.94 -0.24 -0.68 0.35
4.08 9.91 0.93 -0.23 -0.75 0.37
4.09 9.93 0.93 -0.23 -0.81 0.39
4.10 9.93 0.92 -0.22 -0.87 0.42
4.11 9.93 0.91 -0.22 -0.93 0.44
4.12 9.92 0.90 -0.22 -0.99 0.46
4.13 9.91 0.89 -0.21 -1.04 0.48
4.14 9.89 0.88 -0.21 -1.09 0.50
4.15 9.86 0.87 -0.20 -1.15 0.53
4.16 9.83 0.86 -0.20 -1.19 0.55
4.17 9.79 0.84 -0.19 -1.24 0.57
4.18 9.76 0.83 -0.18 -1.29 0.59
4.19 9.72 0.82 -0.18 -1.33 0.61
4.20 9.69 0.80 -0.17 -1.37 0.62
4.21 9.65 0.79 -0.17 -1.41 0.64
4.22 9.63 0.78 -0.16 -1.45 0.66
4.23 9.61 0.76 -0.15 -1.49 0.68
4.24 9.60 0.75 -0.15 -1.52 0.70
4.25 9.59 0.73 -0.14 -1.55 0.71
4.26 9.58 0.72 -0.13 -1.58 0.73
4.27 9.58 0.70 -0.12 -1.60 0.74
4.28 9.58 0.68 -0.12 -1.62 0.76
4.29 9.59 0.67 -0.11 -1.63 0.77
4.30 9.60 0.65 -0.10 -1.65 0.79
4.31 9.60 0.63 -0.09 -1.66 0.80
4.32 9.61 0.62 -0.09 -1.66 0.81
4.33 9.62 0.60 -0.08 -1.67 0.83
4.34 9.62 0.58 -0.07 -1.66 0.84
4.35 9.63 0.57 -0.06 -1.66 0.85
4.36 9.63 0.55 -0.05 -1.65 0.86
4.37 9.64 0.53 -0.04 -1.64 0.87
4.38 9.64 0.52 -0.03 -1.62 0.88
4.39 9.64 0.50 -0.03 -1.61 0.89
4.40 9.63 0.49 -0.02 -1.58 0.89
4.41 9.62 0.47 -0.01 -1.56 0.90
4.42 9.60 0.46 0.00 -1.53 0.91
4.43 9.57 0.44 0.01 -1.50 0.91
4.44 9.54 0.43 0.02 -1.46 0.92
4.45 9.50 0.41 0.03 -1.42 0.92
4.46 9.46 0.40 0.04 -1.39 0.93
4.47 9.41 0.38 0.05 -1.34 0.93
4.48 9.36 0.37 0.06 -1.30 0.94
4.49 9.30 0.36 0.07 -1.25 0.94
4.50 9.25 0.34 0.08 -1.21 0.94
4.51 9.21 0.33 0.08 -1.15 0.94
4.52 9.18 0.32 0.09 -1.10 0.94
4.53 9.15 0.31 0.10 -1.05 0.94
4.54 9.14 0.30 0.11 -0.99 0.94
4.55 9.14 0.29 0.12 -0.93 0.94
4.56 9.16 0.28 0.13 -0.87 0.94
4.57 9.19 0.27 0.14 -0.80 0.94
4.58 9.23 0.27 0.15 -0.73 0.94
4.59 9.28 0.26 0.16 -0.66 0.93
4.60 9.33 0.25 0.17 -0.59 0.93
4.61 9.39 0.25 0.18 -0.51 0.93
4.62 9.44 0.24 0.19 -0.43 0.92
4.63 9.49 0.24 0.20 -0.35 0.92
4.64 9.53 0.24 0.21 -0.26 0.91
4.65 9.56 0.23 0.22 -0.17 0.91
4.66 9.58 0.23 0.22 -0.08 0.90
4.67 9.59 0.23 0.23 0.01 0.89
4.68 9.58 0.23 0.24 0.10 0.89
4.69 9.56 0.23 0.25 0.20 0.88
4.70 9.54 0.24 0.26 0.29 0.87
4.71 9.50 0.24 0.27 0.39 0.86
4.72 9.47 0.24 0.28 0.48 0.86
4.73 9.43 0.25 0.29 0.58 0.85
4.74 9.40 0.26 0.29 0.67 0.84
4.75 9.37 0.26 0.30 0.77 0.83
4.76 9.34 0.27 0.31 0.86 0.82
4.77 9.32 0.28 0.32 0.95 0.81
4.78 9.32 0.29 0.33 1.04 0.80
4.79 9.32 0.30 0.33 1.14 0.79
4.80 9.33 0.31 0.34 1.23 0.78
4.81 9.35 0.33 0.35 1.32 0.77
4.82 9.37 0.34 0.36 1.41 0.76
4.83 9.40 0.35 0.37 1.50 0.75
4.84 9.43 0.37 0.37 1.59 0.74
4.85 9.46 0.39 0.38 1.68 0.73
4.86 9.48 0.40 0.39 1.77 0.72
4.87 9.51 0.42 0.39 1.85 0.71
4.88 9.53 0.44 0.40 1.94 0.70
4.89 9.54 0.46 0.41 2.03 0.69
4.90 9.55 0.48 0.42 2.11 0.68
4.91 9.54 0.50 0.42 2.19 0.67
4.92 9.53 0.52 0.43 2.27 0.66
4.93 9.52 0.55 0.44 2.34 0.65
4.94 9.49 0.57 0.44 2.42 0.63
4.95 9.47 0.60 0.45 2.49 0.62
4.96 9.44 0.62 0.45 2.55 0.61
4.97 9.41 0.65 0.46 2.62 0.60
4.98 9.39 0.67 0.47 2.68 0.59
4.99 9.37 0.70 0.47 2.74 0.58
5.00 9.36 0.73 0.48 2.79 0.57
5.01 9.36 0.76 0.48 2.84 0.56
5.02 9.36 0.78 0.49 2.89 0.56
5.03 9.38 0.81 0.49 2.93 0.55
5.04 9.40 0.84 0.50 2.98 0.54
5.05 9.43 0.87 0.51 3.01 0.53
5.06 9.47 0.90 0.51 3.05 0.52
5.07 9.51 0.93 0.52 3.08 0.51
5.08 9.55 0.97 0.52 3.11 0.50
5.09 9.59 1.00 0.53 3.14 0.50
5.10 9.62 1.03 0.53 3.16 0.49
5.11 9.65 1.06 0.54 3.19 0.48
5.12 9.66 1.09 0.54 3.20 0.47
5.13 9.68 1.12 0.54 3.22 0.47
5.14 9.68 1.16 0.55 3.23 0.46
5.15 9.68 1.19 0.55 3.24 0.45
5.16 9.67 1.22 0.56 3.24 0.45
5.17 9.65 1.25 0.56 3.24 0.44
5.18 9.64 1.29 0.57 3.23 0.44
5.19 9.63 1.32 0.57 3.22 0.43
5.20 9.62 1.35 0.58 3.21 0.43
5.21 9.61 1.38 0.58 3.19 0.42
5.22 9.61 1.41 0.58 3.17 0.42
5.23 9.61 1.45 0.59 3.15 0.41
5.24 9.61 1.48 0.59 3.12 0.41
5.25 9.62 1.51 0.60 3.08 0.41
5.26 9.62 1.54 0.60 3.05 0.40
5.27 9.62 1.57 0.60 3.01 0.40
5.28 9.62 1.60 0.61 2.96 0.40
5.29 9.62 1.63 0.61 2.91 0.40
5.30 9.60 1.66 0.62 2.86 0.39
5.31 9.59 1.69 0.62 2.81 0.39
5.32 9.57 1.71 0.62 2.75 0.39
5.33 9.54 1.74 0.63 2.68 0.39
5.34 9.52 1.77 0.63 2.62 0.39
5.35 9.49 1.79 0.64 2.55 0.39
5.36 9.47 1.82 0.64 2.48 0.39
5.37 9.46 1.84 0.64 2.40 0.38
5.38 9.45 1.87 0.65 2.32 0.38
5.39 9.45 1.89 0.65 2.24 0.38
5.40 9.46 1.91 0.66 2.16 0.38
5.41 9.47 1.93 0.66 2.07 0.38
5.42 9.49 1.95 0.66 1.98 0.38
5.43 9.52 1.97 0.67 1.89 0.38
