TI=0.10 | U_mean=23.00 | Ct_used=0.07 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_23_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
1.37 24.45 0.59 0.39 -0.62 0.47
1.38 24.43 0.59 0.39 -0.59 0.46
1.39 24.41 0.58 0.40 -0.56 0.45
1.40 24.39 0.58 0.40 -0.53 0.44
1.41 24.35 0.57 0.41 -0.50 0.43
1.42 24.30 0.57 0.41 -0.47 0.42
1.43 24.23 0.56 0.42 -0.44 0.41
1.44 24.14 0.56 0.42 -0.40 0.40
1.45 24.03 0.55 0.42 -0.37 0.39
1.46 23.91 0.55 0.43 -0.34 0.38
1.47 23.78 0.55 0.43 -0.30 0.37
1.48 23.66 0.54 0.44 -0.26 0.36
1.49 23.53 0.54 0.44 -0.23 0.35
1.50 23.43 0.54 0.44 -0.19 0.34
1.51 23.34 0.54 0.45 -0.15 0.33
1.52 23.27 0.54 0.45 -0.12 0.32
1.53 23.21 0.54 0.45 -0.08 0.31
1.54 23.18 0.54 0.45 -0.04 0.30
1.55 23.16 0.54 0.46 -0.00 0.28
1.56 23.14 0.54 0.46 0.04 0.27
1.57 23.13 0.54 0.46 0.07 0.26
1.58 23.12 0.54 0.47 0.11 0.25
1.59 23.10 0.54 0.47 0.15 0.24
1.60 23.07 0.54 0.47 0.19 0.23
1.61 23.04 0.54 0.47 0.23 0.21
1.62 23.00 0.54 0.47 0.27 0.20
1.63 22.95 0.55 0.48 0.31 0.19
1.64 22.90 0.55 0.48 0.34 0.18
1.65 22.86 0.55 0.48 0.38 0.16
1.66 22.82 0.56 0.48 0.42 0.15
1.67 22.79 0.56 0.48 0.46 0.14
1.68 22.78 0.57 0.48 0.49 0.13
1.69 22.79 0.57 0.49 0.53 0.12
1.70 22.81 0.58 0.49 0.56 0.10
1.71 22.84 0.58 0.49 0.60 0.09
1.72 22.88 0.59 0.49 0.63 0.08
1.73 22.93 0.60 0.49 0.66 0.07
1.74 22.99 0.60 0.49 0.70 0.05
1.75 23.04 0.61 0.49 0.73 0.04
1.76 23.09 0.62 0.49 0.76 0.03
1.77 23.14 0.63 0.49 0.79 0.02
1.78 23.18 0.63 0.49 0.82 0.01
1.79 23.21 0.64 0.49 0.85 -0.00
1.80 23.24 0.65 0.49 0.88 -0.02
1.81 23.26 0.66 0.49 0.90 -0.03
1.82 23.28 0.67 0.49 0.93 -0.04
1.83 23.30 0.68 0.49 0.95 -0.05
1.84 23.32 0.69 0.49 0.97 -0.06
1.85 23.33 0.70 0.49 0.99 -0.07
1.86 23.35 0.71 0.49 1.01 -0.08
1.87 23.36 0.72 0.49 1.03 -0.09
1.88 23.38 0.73 0.49 1.05 -0.10
1.89 23.38 0.74 0.49 1.06 -0.11
1.90 23.38 0.75 0.48 1.08 -0.12
1.91 23.36 0.76 0.48 1.09 -0.13
1.92 23.33 0.77 0.48 1.10 -0.14
1.93 23.29 0.78 0.48 1.11 -0.15
1.94 23.24 0.79 0.48 1.11 -0.16
1.95 23.18 0.80 0.48 1.12 -0.17
1.96 23.12 0.82 0.48 1.12 -0.17
1.97 23.05 0.83 0.47 1.12 -0.18
1.98 22.99 0.84 0.47 1.12 -0.19
1.99 22.93 0.85 0.47 1.11 -0.20
2.00 22.88 0.86 0.47 1.11 -0.20
2.01 22.83 0.87 0.47 1.10 -0.21
2.02 22.80 0.88 0.46 1.09 -0.22
2.03 22.78 0.89 0.46 1.08 -0.23
2.04 22.76 0.90 0.46 1.06 -0.23
2.05 22.75 0.91 0.46 1.05 -0.24
2.06 22.73 0.92 0.45 1.03 -0.24
2.07 22.71 0.93 0.45 1.01 -0.25
2.08 22.69 0.94 0.45 0.99 -0.25
2.09 22.65 0.95 0.45 0.96 -0.26
2.10 22.61 0.96 0.44 0.94 -0.26
2.11 22.55 0.97 0.44 0.91 -0.27
2.12 22.48 0.98 0.44 0.88 -0.27
2.13 22.41 0.99 0.44 0.85 -0.28
2.14 22.33 1.00 0.43 0.82 -0.28
2.15 22.25 1.01 0.43 0.79 -0.29
2.16 22.18 1.02 0.43 0.75 -0.29
2.17 22.11 1.02 0.42 0.71 -0.29
2.18 22.06 1.03 0.42 0.67 -0.29
2.19 22.01 1.04 0.42 0.63 -0.30
2.20 21.98 1.04 0.42 0.59 -0.30
2.21 21.95 1.05 0.41 0.54 -0.30
2.22 21.94 1.05 0.41 0.50 -0.30
2.23 21.94 1.06 0.41 0.45 -0.31
2.24 21.95 1.06 0.40 0.41 -0.31
2.25 21.95 1.07 0.40 0.36 -0.31
2.26 21.96 1.07 0.40 0.31 -0.31
2.27 21.97 1.07 0.39 0.26 -0.31
2.28 21.97 1.07 0.39 0.21 -0.31
2.29 21.98 1.08 0.39 0.16 -0.31
2.30 21.98 1.08 0.38 0.10 -0.31
2.31 21.98 1.08 0.38 0.05 -0.32
2.32 21.97 1.08 0.38 -0.00 -0.32
2.33 21.96 1.08 0.38 -0.06 -0.32
2.34 21.95 1.08 0.37 -0.11 -0.32
2.35 21.94 1.08 0.37 -0.16 -0.32
2.36 21.92 1.07 0.37 -0.22 -0.32
2.37 21.90 1.07 0.36 -0.27 -0.32
2.38 21.87 1.07 0.36 -0.33 -0.32
2.39 21.84 1.06 0.36 -0.38 -0.32
2.40 21.81 1.06 0.35 -0.44 -0.31
2.41 21.77 1.06 0.35 -0.49 -0.31
2.42 21.72 1.05 0.35 -0.55 -0.31
2.43 21.68 1.05 0.34 -0.60 -0.31
2.44 21.65 1.04 0.34 -0.66 -0.31
2.45 21.63 1.03 0.34 -0.71 -0.31
2.46 21.63 1.02 0.33 -0.76 -0.31
2.47 21.64 1.02 0.33 -0.82 -0.31
2.48 21.69 1.01 0.33 -0.87 -0.31
2.49 21.76 1.00 0.33 -0.92 -0.31
2.50 21.86 0.99 0.32 -0.97 -0.31
2.51 21.99 0.98 0.32 -1.02 -0.31
2.52 22.14 0.97 0.32 -1.06 -0.31
2.53 22.31 0.96 0.31 -1.11 -0.31
2.54 22.48 0.95 0.31 -1.15 -0.31
2.55 22.66 0.94 0.31 -1.19 -0.30
2.56 22.82 0.92 0.30 -1.23 -0.30
2.57 22.96 0.91 0.30 -1.27 -0.30
2.58 23.08 0.90 0.30 -1.31 -0.30
2.59 23.16 0.88 0.29 -1.34 -0.30
2.60 23.20 0.87 0.29 -1.37 -0.30
2.61 23.21 0.86 0.29 -1.40 -0.30
2.62 23.18 0.84 0.29 -1.43 -0.30
2.63 23.12 0.83 0.28 -1.46 -0.30
2.64 23.04 0.81 0.28 -1.49 -0.30
2.65 22.95 0.80 0.28 -1.51 -0.30
2.66 22.85 0.78 0.27 -1.53 -0.30
2.67 22.76 0.77 0.27 -1.56 -0.30
2.68 22.69 0.75 0.27 -1.58 -0.30
2.69 22.63 0.74 0.26 -1.60 -0.30
2.70 22.59 0.72 0.26 -1.61 -0.30
2.71 22.58 0.70 0.26 -1.63 -0.30
2.72 22.59 0.69 0.26 -1.64 -0.31
2.73 22.62 0.67 0.25 -1.66 -0.31
2.74 22.66 0.66 0.25 -1.67 -0.31
2.75 22.70 0.64 0.25 -1.67 -0.31
2.76 22.74 0.62 0.24 -1.68 -0.31
2.77 22.78 0.60 0.24 -1.68 -0.31
2.78 22.80 0.59 0.24 -1.69 -0.31
2.79 22.82 0.57 0.23 -1.69 -0.31
2.80 22.81 0.55 0.23 -1.68 -0.32
2.81 22.80 0.54 0.23 -1.68 -0.32
2.82 22.77 0.52 0.22 -1.67 -0.32
2.83 22.73 0.50 0.22 -1.67 -0.32
2.84 22.70 0.49 0.22 -1.66 -0.32
2.85 22.66 0.47 0.21 -1.65 -0.33
2.86 22.64 0.45 0.21 -1.63 -0.33
2.87 22.63 0.44 0.21 -1.62 -0.33
2.88 22.63 0.42 0.20 -1.60 -0.33
2.89 22.65 0.41 0.20 -1.59 -0.34
2.90 22.68 0.39 0.20 -1.57 -0.34
2.91 22.73 0.37 0.19 -1.54 -0.34
2.92 22.79 0.36 0.19 -1.52 -0.34
2.93 22.86 0.34 0.19 -1.50 -0.35
2.94 22.93 0.33 0.18 -1.47 -0.35
2.95 23.01 0.32 0.18 -1.44 -0.35
2.96 23.09 0.30 0.18 -1.41 -0.36
2.97 23.17 0.29 0.17 -1.38 -0.36
2.98 23.24 0.27 0.17 -1.34 -0.36
2.99 23.32 0.26 0.17 -1.30 -0.37
3.00 23.39 0.25 0.16 -1.27 -0.37
3.01 23.45 0.23 0.16 -1.23 -0.37
3.02 23.51 0.22 0.16 -1.19 -0.37
3.03 23.57 0.21 0.15 -1.14 -0.38
3.04 23.62 0.20 0.15 -1.10 -0.38
3.05 23.66 0.19 0.14 -1.06 -0.38
3.06 23.69 0.18 0.14 -1.01 -0.39
3.07 23.70 0.17 0.14 -0.96 -0.39
3.08 23.70 0.16 0.13 -0.92 -0.39
3.09 23.69 0.15 0.13 -0.87 -0.40
3.10 23.65 0.14 0.12 -0.82 -0.40
3.11 23.61 0.13 0.12 -0.77 -0.40
3.12 23.54 0.13 0.12 -0.72 -0.41
3.13 23.47 0.12 0.11 -0.67 -0.41
3.14 23.40 0.11 0.11 -0.62 -0.41
3.15 23.32 0.11 0.10 -0.58 -0.42
3.16 23.26 0.10 0.10 -0.53 -0.42
3.17 23.20 0.10 0.10 -0.48 -0.42
3.18 23.17 0.09 0.09 -0.43 -0.42
3.19 23.15 0.09 0.09 -0.38 -0.43
3.20 23.16 0.08 0.08 -0.33 -0.43
3.21 23.18 0.08 0.08 -0.28 -0.43
3.22 23.23 0.08 0.07 -0.23 -0.43
3.23 23.29 0.08 0.07 -0.18 -0.43
3.24 23.35 0.08 0.07 -0.14 -0.44
3.25 23.42 0.07 0.06 -0.09 -0.44
3.26 23.48 0.07 0.06 -0.04 -0.44
3.27 23.53 0.07 0.05 0.01 -0.44
3.28 23.55 0.07 0.05 0.06 -0.44
3.29 23.56 0.07 0.04 0.10 -0.44
3.30 23.54 0.08 0.04 0.15 -0.44
3.31 23.50 0.08 0.03 0.19 -0.44
3.32 23.44 0.08 0.03 0.24 -0.44
3.33 23.36 0.08 0.03 0.28 -0.44
3.34 23.28 0.08 0.02 0.32 -0.44
3.35 23.19 0.09 0.02 0.36 -0.44
3.36 23.11 0.09 0.01 0.40 -0.44
3.37 23.04 0.10 0.01 0.43 -0.44
3.38 22.98 0.10 0.00 0.47 -0.44
3.39 22.95 0.11 -0.00 0.50 -0.44
3.40 22.95 0.11 -0.01 0.54 -0.44
3.41 22.96 0.12 -0.01 0.57 -0.43
3.42 23.00 0.12 -0.01 0.60 -0.43
3.43 23.05 0.13 -0.02 0.62 -0.43
3.44 23.12 0.13 -0.02 0.65 -0.43
3.45 23.20 0.14 -0.03 0.68 -0.42
3.46 23.27 0.15 -0.03 0.70 -0.42
3.47 23.34 0.16 -0.04 0.73 -0.42
3.48 23.39 0.16 -0.04 0.75 -0.41
3.49 23.43 0.17 -0.04 0.77 -0.41
3.50 23.45 0.18 -0.05 0.79 -0.40
3.51 23.44 0.19 -0.05 0.81 -0.40
3.52 23.42 0.19 -0.06 0.82 -0.39
3.53 23.38 0.20 -0.06 0.84 -0.39
3.54 23.32 0.21 -0.06 0.85 -0.38
3.55 23.24 0.22 -0.07 0.86 -0.38
3.56 23.16 0.23 -0.07 0.87 -0.37
3.57 23.07 0.24 -0.07 0.87 -0.36
3.58 22.98 0.25 -0.08 0.88 -0.36
3.59 22.90 0.25 -0.08 0.88 -0.35
3.60 22.83 0.26 -0.09 0.88 -0.34
3.61 22.77 0.27 -0.09 0.87 -0.33
3.62 22.73 0.28 -0.09 0.87 -0.33
3.63 22.71 0.29 -0.09 0.86 -0.32
3.64 22.71 0.30 -0.10 0.86 -0.31
3.65 22.74 0.31 -0.10 0.85 -0.30
3.66 22.79 0.31 -0.10 0.84 -0.29
3.67 22.87 0.32 -0.11 0.83 -0.28
3.68 22.96 0.33 -0.11 0.81 -0.27
3.69 23.08 0.34 -0.11 0.80 -0.26
3.70 23.20 0.35 -0.12 0.78 -0.25
3.71 23.34 0.35 -0.12 0.77 -0.24
3.72 23.48 0.36 -0.12 0.75 -0.23
3.73 23.61 0.37 -0.12 0.73 -0.22
3.74 23.73 0.38 -0.12 0.72 -0.21
3.75 23.84 0.38 -0.13 0.70 -0.20
3.76 23.93 0.39 -0.13 0.68 -0.19
3.77 23.99 0.40 -0.13 0.66 -0.18
3.78 24.03 0.40 -0.13 0.63 -0.17
3.79 24.04 0.41 -0.13 0.61 -0.16
3.80 24.03 0.42 -0.14 0.59 -0.15
3.81 23.99 0.42 -0.14 0.56 -0.13
3.82 23.94 0.43 -0.14 0.54 -0.12
3.83 23.87 0.43 -0.14 0.51 -0.11
3.84 23.79 0.44 -0.14 0.48 -0.10
3.85 23.70 0.44 -0.14 0.45 -0.08
3.86 23.61 0.45 -0.14 0.42 -0.07
3.87 23.53 0.45 -0.14 0.39 -0.06
3.88 23.44 0.45 -0.14 0.36 -0.05
3.89 23.36 0.46 -0.14 0.32 -0.03
3.90 23.29 0.46 -0.14 0.29 -0.02
3.91 23.23 0.46 -0.14 0.25 -0.01
3.92 23.16 0.47 -0.14 0.22 0.00
3.93 23.11 0.47 -0.14 0.18 0.02
3.94 23.06 0.47 -0.14 0.15 0.03
3.95 23.01 0.47 -0.14 0.11 0.04
3.96 22.97 0.47 -0.14 0.07 0.06
3.97 22.93 0.47 -0.14 0.03 0.07
3.98 22.90 0.47 -0.14 -0.00 0.08
3.99 22.88 0.47 -0.14 -0.04 0.09
4.00 22.88 0.47 -0.14 -0.08 0.11
4.01 22.88 0.47 -0.14 -0.12 0.12
4.02 22.90 0.47 -0.14 -0.15 0.13
4.03 22.93 0.47 -0.14 -0.19 0.14
4.04 22.97 0.47 -0.13 -0.22 0.16
4.05 23.02 0.46 -0.13 -0.26 0.17
4.06 23.07 0.46 -0.13 -0.29 0.18
4.07 23.12 0.46 -0.13 -0.33 0.19
4.08 23.17 0.45 -0.13 -0.36 0.21
4.09 23.21 0.45 -0.12 -0.39 0.22
4.10 23.23 0.45 -0.12 -0.42 0.23
4.11 23.23 0.44 -0.12 -0.45 0.24
4.12 23.20 0.44 -0.12 -0.48 0.25
4.13 23.16 0.43 -0.12 -0.50 0.26
4.14 23.10 0.43 -0.11 -0.53 0.27
4.15 23.01 0.42 -0.11 -0.56 0.29
4.16 22.92 0.42 -0.11 -0.58 0.30
4.17 22.81 0.41 -0.10 -0.60 0.31
4.18 22.70 0.40 -0.10 -0.63 0.32
4.19 22.59 0.40 -0.10 -0.65 0.33
4.20 22.49 0.39 -0.09 -0.67 0.34
4.21 22.40 0.38 -0.09 -0.69 0.35
4.22 22.32 0.38 -0.09 -0.71 0.35
4.23 22.27 0.37 -0.08 -0.73 0.36
4.24 22.22 0.36 -0.08 -0.75 0.37
4.25 22.20 0.36 -0.08 -0.76 0.38
4.26 22.18 0.35 -0.07 -0.78 0.39
4.27 22.18 0.34 -0.07 -0.79 0.40
4.28 22.19 0.33 -0.06 -0.80 0.40
4.29 22.20 0.32 -0.06 -0.81 0.41
4.30 22.23 0.32 -0.06 -0.81 0.42
4.31 22.25 0.31 -0.05 -0.82 0.43
4.32 22.27 0.30 -0.05 -0.82 0.43
4.33 22.29 0.29 -0.04 -0.82 0.44
4.34 22.31 0.28 -0.04 -0.82 0.44
4.35 22.33 0.27 -0.03 -0.82 0.45
4.36 22.35 0.27 -0.03 -0.82 0.45
4.37 22.36 0.26 -0.03 -0.81 0.46
4.38 22.36 0.25 -0.02 -0.80 0.46
4.39 22.36 0.24 -0.02 -0.80 0.47
4.40 22.34 0.23 -0.01 -0.78 0.47
4.41 22.30 0.23 -0.01 -0.77 0.48
4.42 22.25 0.22 -0.00 -0.76 0.48
4.43 22.17 0.21 0.00 -0.74 0.48
4.44 22.08 0.20 0.01 -0.72 0.48
4.45 21.96 0.20 0.01 -0.71 0.49
4.46 21.82 0.19 0.02 -0.69 0.49
4.47 21.67 0.18 0.02 -0.67 0.49
4.48 21.52 0.18 0.03 -0.65 0.49
4.49 21.36 0.17 0.03 -0.62 0.49
4.50 21.21 0.16 0.04 -0.60 0.49
4.51 21.08 0.16 0.04 -0.58 0.50
4.52 20.97 0.15 0.05 -0.55 0.50
4.53 20.90 0.15 0.05 -0.52 0.50
4.54 20.87 0.14 0.06 -0.50 0.49
4.55 20.88 0.14 0.06 -0.47 0.49
4.56 20.93 0.13 0.07 -0.44 0.49
4.57 21.02 0.13 0.07 -0.40 0.49
4.58 21.14 0.12 0.08 -0.37 0.49
4.59 21.29 0.12 0.08 -0.34 0.49
4.60 21.45 0.12 0.09 -0.30 0.49
4.61 21.63 0.12 0.09 -0.26 0.49
4.62 21.79 0.11 0.10 -0.22 0.48
4.63 21.94 0.11 0.10 -0.18 0.48
4.64 22.07 0.11 0.11 -0.13 0.48
4.65 22.16 0.11 0.11 -0.09 0.47
4.66 22.21 0.11 0.12 -0.04 0.47
4.67 22.23 0.11 0.12 0.00 0.47
4.68 22.21 0.11 0.12 0.05 0.46
4.69 22.16 0.11 0.13 0.10 0.46
4.70 22.08 0.11 0.13 0.15 0.46
4.71 21.98 0.11 0.14 0.19 0.45
4.72 21.88 0.11 0.14 0.24 0.45
4.73 21.76 0.12 0.15 0.29 0.44
4.74 21.66 0.12 0.15 0.34 0.44
4.75 21.57 0.12 0.16 0.39 0.43
4.76 21.50 0.13 0.16 0.43 0.43
4.77 21.45 0.13 0.16 0.48 0.42
4.78 21.43 0.14 0.17 0.53 0.42
4.79 21.43 0.14 0.17 0.57 0.41
4.80 21.46 0.15 0.18 0.62 0.41
4.81 21.51 0.15 0.18 0.66 0.40
4.82 21.58 0.16 0.19 0.71 0.40
4.83 21.67 0.17 0.19 0.76 0.39
4.84 21.76 0.18 0.19 0.80 0.39
4.85 21.85 0.18 0.20 0.85 0.38
4.86 21.93 0.19 0.20 0.89 0.37
4.87 22.01 0.20 0.20 0.94 0.37
4.88 22.07 0.21 0.21 0.98 0.36
4.89 22.11 0.22 0.21 1.02 0.36
4.90 22.12 0.23 0.22 1.07 0.35
4.91 22.12 0.24 0.22 1.11 0.35
4.92 22.09 0.25 0.22 1.15 0.34
4.93 22.04 0.27 0.23 1.19 0.33
4.94 21.97 0.28 0.23 1.22 0.33
4.95 21.89 0.29 0.23 1.26 0.32
4.96 21.81 0.30 0.24 1.29 0.32
4.97 21.73 0.32 0.24 1.33 0.31
4.98 21.66 0.33 0.24 1.36 0.31
4.99 21.60 0.34 0.24 1.39 0.30
5.00 21.57 0.36 0.25 1.42 0.30
5.01 21.56 0.37 0.25 1.44 0.29
5.02 21.58 0.39 0.25 1.47 0.28
5.03 21.63 0.40 0.26 1.49 0.28
5.04 21.70 0.42 0.26 1.51 0.27
5.05 21.79 0.43 0.26 1.53 0.27
5.06 21.91 0.45 0.26 1.55 0.27
5.07 22.02 0.46 0.27 1.57 0.26
5.08 22.15 0.48 0.27 1.58 0.26
5.09 22.26 0.49 0.27 1.60 0.25
5.10 22.36 0.51 0.27 1.61 0.25
5.11 22.44 0.53 0.28 1.62 0.24
5.12 22.50 0.54 0.28 1.63 0.24
5.13 22.53 0.56 0.28 1.64 0.24
5.14 22.54 0.58 0.28 1.65 0.23
5.15 22.53 0.59 0.29 1.65 0.23
5.16 22.50 0.61 0.29 1.65 0.22
5.17 22.47 0.63 0.29 1.65 0.22
5.18 22.43 0.64 0.29 1.65 0.22
5.19 22.39 0.66 0.30 1.65 0.22
5.20 22.36 0.67 0.30 1.64 0.21
5.21 22.34 0.69 0.30 1.63 0.21
5.22 22.33 0.71 0.30 1.62 0.21
5.23 22.34 0.72 0.30 1.61 0.21
5.24 22.35 0.74 0.31 1.60 0.20
5.25 22.36 0.76 0.31 1.58 0.20
5.26 22.37 0.77 0.31 1.56 0.20
5.27 22.38 0.79 0.31 1.54 0.20
5.28 22.38 0.80 0.31 1.52 0.20
5.29 22.36 0.82 0.32 1.50 0.19
5.30 22.32 0.83 0.32 1.47 0.19
5.31 22.27 0.85 0.32 1.44 0.19
5.32 22.21 0.86 0.32 1.41 0.19
5.33 22.14 0.87 0.32 1.38 0.19
5.34 22.06 0.89 0.33 1.35 0.19
5.35 21.99 0.90 0.33 1.31 0.19
5.36 21.93 0.91 0.33 1.28 0.19
5.37 21.88 0.93 0.33 1.24 0.19
5.38 21.86 0.94 0.33 1.20 0.19
5.39 21.86 0.95 0.33 1.16 0.18
5.40 21.88 0.96 0.34 1.11 0.18
5.41 21.93 0.97 0.34 1.07 0.18
5.42 21.99 0.98 0.34 1.02 0.18
5.43 22.07 0.99 0.34 0.98 0.18
