TI=0.10 | U_mean=24.00 | Ct_used=0.07 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_24_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
0.63 25.71 0.71 0.04 1.22 0.23
0.64 25.76 0.72 0.04 1.18 0.24
0.65 25.86 0.73 0.05 1.14 0.25
0.66 25.98 0.74 0.05 1.10 0.26
0.67 26.12 0.75 0.05 1.06 0.27
0.68 26.27 0.76 0.05 1.02 0.28
0.69 26.42 0.77 0.06 0.97 0.29
0.70 26.54 0.78 0.06 0.93 0.30
0.71 26.64 0.79 0.06 0.89 0.30
0.72 26.71 0.80 0.07 0.84 0.31
0.73 26.74 0.81 0.07 0.80 0.32
0.74 26.73 0.81 0.07 0.75 0.33
0.75 26.70 0.82 0.08 0.71 0.34
0.76 26.65 0.83 0.08 0.66 0.35
0.77 26.59 0.84 0.08 0.62 0.36
0.78 26.52 0.84 0.09 0.57 0.37
0.79 26.47 0.85 0.09 0.52 0.37
0.80 26.42 0.85 0.09 0.47 0.38
0.81 26.39 0.86 0.10 0.43 0.39
0.82 26.39 0.86 0.10 0.38 0.40
0.83 26.39 0.86 0.11 0.33 0.41
0.84 26.41 0.87 0.11 0.28 0.41
0.85 26.43 0.87 0.11 0.23 0.42
0.86 26.45 0.87 0.12 0.18 0.43
0.87 26.45 0.87 0.12 0.14 0.44
0.88 26.43 0.87 0.13 0.09 0.44
0.89 26.39 0.87 0.13 0.04 0.45
0.90 26.33 0.87 0.14 -0.00 0.46
0.91 26.24 0.87 0.14 -0.05 0.47
0.92 26.13 0.87 0.15 -0.10 0.47
0.93 26.01 0.87 0.15 -0.14 0.48
0.94 25.89 0.87 0.16 -0.19 0.48
0.95 25.78 0.87 0.16 -0.23 0.49
0.96 25.68 0.87 0.17 -0.27 0.50
0.97 25.60 0.86 0.17 -0.32 0.50
0.98 25.55 0.86 0.18 -0.36 0.51
0.99 25.53 0.86 0.18 -0.40 0.51
1.00 25.54 0.85 0.19 -0.44 0.52
1.01 25.57 0.85 0.19 -0.48 0.52
1.02 25.61 0.84 0.20 -0.52 0.52
1.03 25.67 0.84 0.20 -0.55 0.53
1.04 25.73 0.83 0.21 -0.59 0.53
1.05 25.78 0.83 0.21 -0.62 0.53
1.06 25.82 0.82 0.22 -0.65 0.54
1.07 25.84 0.81 0.22 -0.68 0.54
1.08 25.86 0.81 0.23 -0.70 0.54
1.09 25.86 0.80 0.23 -0.73 0.54
1.10 25.86 0.79 0.24 -0.75 0.54
1.11 25.86 0.78 0.24 -0.77 0.55
1.12 25.87 0.78 0.25 -0.79 0.55
1.13 25.90 0.77 0.26 -0.81 0.55
1.14 25.96 0.76 0.26 -0.82 0.55
1.15 26.04 0.75 0.27 -0.83 0.55
1.16 26.15 0.74 0.27 -0.84 0.55
1.17 26.28 0.73 0.28 -0.85 0.55
1.18 26.42 0.73 0.28 -0.86 0.54
1.19 26.57 0.72 0.29 -0.86 0.54
1.20 26.72 0.71 0.29 -0.86 0.54
1.21 26.84 0.70 0.30 -0.86 0.54
1.22 26.94 0.69 0.30 -0.85 0.53
1.23 27.00 0.68 0.31 -0.85 0.53
1.24 27.01 0.67 0.31 -0.84 0.53
1.25 26.97 0.67 0.32 -0.83 0.52
1.26 26.89 0.66 0.33 -0.82 0.52
1.27 26.77 0.65 0.33 -0.80 0.52
1.28 26.62 0.64 0.34 -0.79 0.51
1.29 26.45 0.63 0.34 -0.77 0.51
1.30 26.28 0.63 0.35 -0.75 0.50
1.31 26.11 0.62 0.35 -0.74 0.49
1.32 25.95 0.61 0.36 -0.72 0.49
1.33 25.81 0.60 0.36 -0.70 0.48
1.34 25.70 0.60 0.37 -0.68 0.48
1.35 25.62 0.59 0.37 -0.65 0.47
1.36 25.57 0.58 0.37 -0.63 0.46
1.37 25.54 0.58 0.38 -0.60 0.45
1.38 25.52 0.57 0.38 -0.58 0.45
1.39 25.50 0.57 0.39 -0.55 0.44
1.40 25.47 0.56 0.39 -0.52 0.43
1.41 25.44 0.56 0.40 -0.49 0.42
1.42 25.38 0.55 0.40 -0.46 0.41
1.43 25.31 0.55 0.40 -0.43 0.40
1.44 25.21 0.54 0.41 -0.39 0.39
1.45 25.10 0.54 0.41 -0.36 0.38
1.46 24.97 0.54 0.42 -0.33 0.37
1.47 24.83 0.53 0.42 -0.29 0.36
1.48 24.70 0.53 0.42 -0.26 0.35
1.49 24.57 0.53 0.43 -0.22 0.34
1.50 24.46 0.53 0.43 -0.19 0.33
1.51 24.36 0.52 0.43 -0.15 0.32
1.52 24.29 0.52 0.44 -0.11 0.31
1.53 24.23 0.52 0.44 -0.08 0.30
1.54 24.20 0.52 0.44 -0.04 0.29
1.55 24.17 0.52 0.45 -0.00 0.28
1.56 24.16 0.52 0.45 0.03 0.27
1.57 24.15 0.52 0.45 0.07 0.25
1.58 24.13 0.52 0.45 0.11 0.24
1.59 24.11 0.52 0.46 0.15 0.23
1.60 24.09 0.53 0.46 0.18 0.22
1.61 24.05 0.53 0.46 0.22 0.21
1.62 24.00 0.53 0.46 0.26 0.20
1.63 23.95 0.53 0.46 0.30 0.18
1.64 23.90 0.54 0.47 0.33 0.17
1.65 23.85 0.54 0.47 0.37 0.16
1.66 23.82 0.54 0.47 0.41 0.15
1.67 23.79 0.55 0.47 0.44 0.14
1.68 23.78 0.55 0.47 0.48 0.12
1.69 23.78 0.56 0.47 0.51 0.11
1.70 23.80 0.56 0.47 0.55 0.10
1.71 23.84 0.57 0.48 0.58 0.09
1.72 23.89 0.57 0.48 0.61 0.08
1.73 23.94 0.58 0.48 0.64 0.06
1.74 24.00 0.59 0.48 0.68 0.05
1.75 24.05 0.59 0.48 0.71 0.04
1.76 24.11 0.60 0.48 0.74 0.03
1.77 24.16 0.61 0.48 0.77 0.02
1.78 24.20 0.62 0.48 0.80 0.01
1.79 24.23 0.62 0.48 0.82 -0.00
1.80 24.26 0.63 0.48 0.85 -0.02
1.81 24.28 0.64 0.48 0.88 -0.03
1.82 24.30 0.65 0.48 0.90 -0.04
1.83 24.32 0.66 0.48 0.92 -0.05
1.84 24.34 0.67 0.48 0.95 -0.06
1.85 24.36 0.68 0.48 0.97 -0.07
1.86 24.38 0.69 0.48 0.99 -0.08
1.87 24.39 0.70 0.47 1.00 -0.09
1.88 24.41 0.71 0.47 1.02 -0.10
1.89 24.41 0.72 0.47 1.03 -0.11
1.90 24.41 0.73 0.47 1.05 -0.12
1.91 24.39 0.74 0.47 1.06 -0.13
1.92 24.36 0.75 0.47 1.07 -0.14
1.93 24.32 0.76 0.47 1.08 -0.14
1.94 24.27 0.77 0.47 1.08 -0.15
1.95 24.20 0.78 0.46 1.09 -0.16
1.96 24.14 0.79 0.46 1.09 -0.17
1.97 24.07 0.80 0.46 1.09 -0.18
1.98 24.00 0.82 0.46 1.09 -0.19
1.99 23.93 0.83 0.46 1.08 -0.19
2.00 23.88 0.84 0.46 1.08 -0.20
2.01 23.83 0.85 0.45 1.07 -0.21
2.02 23.80 0.86 0.45 1.06 -0.21
2.03 23.77 0.87 0.45 1.05 -0.22
2.04 23.75 0.88 0.45 1.03 -0.23
2.05 23.74 0.89 0.44 1.02 -0.23
2.06 23.73 0.90 0.44 1.00 -0.24
2.07 23.71 0.91 0.44 0.98 -0.24
2.08 23.68 0.92 0.44 0.96 -0.25
2.09 23.64 0.93 0.44 0.94 -0.25
2.10 23.59 0.94 0.43 0.91 -0.26
2.11 23.54 0.95 0.43 0.89 -0.26
2.12 23.46 0.96 0.43 0.86 -0.27
2.13 23.39 0.96 0.42 0.83 -0.27
2.14 23.30 0.97 0.42 0.80 -0.27
2.15 23.22 0.98 0.42 0.76 -0.28
2.16 23.14 0.99 0.42 0.73 -0.28
2.17 23.07 0.99 0.41 0.69 -0.28
2.18 23.01 1.00 0.41 0.65 -0.29
2.19 22.96 1.01 0.41 0.61 -0.29
2.20 22.93 1.01 0.40 0.57 -0.29
2.21 22.91 1.02 0.40 0.53 -0.30
2.22 22.89 1.02 0.40 0.48 -0.30
2.23 22.89 1.03 0.40 0.44 -0.30
2.24 22.89 1.03 0.39 0.39 -0.30
2.25 22.90 1.04 0.39 0.35 -0.30
2.26 22.91 1.04 0.39 0.30 -0.30
2.27 22.92 1.04 0.38 0.25 -0.30
2.28 22.93 1.04 0.38 0.20 -0.31
2.29 22.93 1.05 0.38 0.15 -0.31
2.30 22.93 1.05 0.37 0.10 -0.31
2.31 22.93 1.05 0.37 0.05 -0.31
2.32 22.92 1.05 0.37 -0.00 -0.31
2.33 22.91 1.05 0.37 -0.06 -0.31
2.34 22.90 1.05 0.36 -0.11 -0.31
2.35 22.89 1.05 0.36 -0.16 -0.31
2.36 22.87 1.04 0.36 -0.21 -0.31
2.37 22.85 1.04 0.35 -0.27 -0.31
2.38 22.82 1.04 0.35 -0.32 -0.31
2.39 22.79 1.04 0.35 -0.37 -0.31
2.40 22.75 1.03 0.34 -0.43 -0.31
2.41 22.70 1.03 0.34 -0.48 -0.31
2.42 22.66 1.02 0.34 -0.53 -0.31
2.43 22.62 1.02 0.33 -0.59 -0.31
2.44 22.58 1.01 0.33 -0.64 -0.31
2.45 22.56 1.00 0.33 -0.69 -0.30
2.46 22.56 1.00 0.33 -0.74 -0.30
2.47 22.58 0.99 0.32 -0.80 -0.30
2.48 22.62 0.98 0.32 -0.85 -0.30
2.49 22.70 0.97 0.32 -0.90 -0.30
2.50 22.81 0.96 0.31 -0.94 -0.30
2.51 22.94 0.95 0.31 -0.99 -0.30
2.52 23.10 0.94 0.31 -1.04 -0.30
2.53 23.28 0.93 0.30 -1.08 -0.30
2.54 23.46 0.92 0.30 -1.12 -0.30
2.55 23.65 0.91 0.30 -1.16 -0.30
2.56 23.82 0.90 0.30 -1.20 -0.30
2.57 23.97 0.89 0.29 -1.24 -0.30
2.58 24.09 0.87 0.29 -1.27 -0.30
2.59 24.18 0.86 0.29 -1.30 -0.30
2.60 24.23 0.85 0.28 -1.34 -0.30
2.61 24.23 0.83 0.28 -1.37 -0.30
2.62 24.20 0.82 0.28 -1.39 -0.29
2.63 24.14 0.81 0.27 -1.42 -0.29
2.64 24.06 0.79 0.27 -1.45 -0.29
2.65 23.96 0.78 0.27 -1.47 -0.29
2.66 23.86 0.76 0.27 -1.49 -0.29
2.67 23.76 0.75 0.26 -1.51 -0.30
2.68 23.68 0.73 0.26 -1.53 -0.30
2.69 23.62 0.72 0.26 -1.55 -0.30
2.70 23.58 0.70 0.25 -1.57 -0.30
2.71 23.57 0.68 0.25 -1.59 -0.30
2.72 23.58 0.67 0.25 -1.60 -0.30
2.73 23.61 0.65 0.25 -1.61 -0.30
2.74 23.65 0.64 0.24 -1.62 -0.30
2.75 23.69 0.62 0.24 -1.63 -0.30
2.76 23.74 0.60 0.24 -1.63 -0.30
2.77 23.78 0.59 0.23 -1.64 -0.30
2.78 23.80 0.57 0.23 -1.64 -0.30
2.79 23.82 0.55 0.23 -1.64 -0.31
2.80 23.81 0.54 0.22 -1.64 -0.31
2.81 23.80 0.52 0.22 -1.63 -0.31
2.82 23.77 0.51 0.22 -1.63 -0.31
2.83 23.73 0.49 0.21 -1.62 -0.31
2.84 23.69 0.47 0.21 -1.61 -0.32
2.85 23.66 0.46 0.21 -1.60 -0.32
2.86 23.63 0.44 0.21 -1.59 -0.32
2.87 23.62 0.43 0.20 -1.58 -0.32
2.88 23.62 0.41 0.20 -1.56 -0.32
2.89 23.64 0.39 0.20 -1.54 -0.33
2.90 23.67 0.38 0.19 -1.52 -0.33
2.91 23.73 0.36 0.19 -1.50 -0.33
2.92 23.79 0.35 0.19 -1.48 -0.34
2.93 23.86 0.33 0.18 -1.46 -0.34
2.94 23.94 0.32 0.18 -1.43 -0.34
2.95 24.02 0.31 0.18 -1.40 -0.34
2.96 24.11 0.29 0.17 -1.37 -0.35
2.97 24.19 0.28 0.17 -1.34 -0.35
2.98 24.27 0.27 0.16 -1.31 -0.35
2.99 24.35 0.25 0.16 -1.27 -0.36
3.00 24.42 0.24 0.16 -1.23 -0.36
3.01 24.49 0.23 0.15 -1.19 -0.36
3.02 24.56 0.22 0.15 -1.16 -0.37
3.03 24.61 0.20 0.15 -1.11 -0.37
3.04 24.67 0.19 0.14 -1.07 -0.37
3.05 24.71 0.18 0.14 -1.03 -0.38
3.06 24.74 0.17 0.14 -0.98 -0.38
3.07 24.76 0.16 0.13 -0.94 -0.38
3.08 24.76 0.15 0.13 -0.89 -0.38
3.09 24.74 0.15 0.12 -0.85 -0.39
3.10 24.70 0.14 0.12 -0.80 -0.39
3.11 24.65 0.13 0.12 -0.75 -0.39
3.12 24.59 0.12 0.11 -0.70 -0.40
3.13 24.52 0.12 0.11 -0.66 -0.40
3.14 24.43 0.11 0.10 -0.61 -0.40
3.15 24.36 0.10 0.10 -0.56 -0.41
3.16 24.29 0.10 0.10 -0.51 -0.41
3.17 24.23 0.09 0.09 -0.46 -0.41
3.18 24.19 0.09 0.09 -0.42 -0.41
3.19 24.17 0.08 0.08 -0.37 -0.42
3.20 24.18 0.08 0.08 -0.32 -0.42
3.21 24.21 0.08 0.08 -0.27 -0.42
3.22 24.25 0.08 0.07 -0.23 -0.42
3.23 24.32 0.07 0.07 -0.18 -0.42
3.24 24.39 0.07 0.06 -0.13 -0.43
3.25 24.46 0.07 0.06 -0.09 -0.43
3.26 24.52 0.07 0.05 -0.04 -0.43
3.27 24.57 0.07 0.05 0.01 -0.43
3.28 24.60 0.07 0.05 0.05 -0.43
3.29 24.61 0.07 0.04 0.10 -0.43
3.30 24.59 0.07 0.04 0.14 -0.43
3.31 24.55 0.07 0.03 0.19 -0.43
3.32 24.48 0.08 0.03 0.23 -0.43
3.33 24.40 0.08 0.02 0.27 -0.43
3.34 24.31 0.08 0.02 0.31 -0.43
3.35 24.21 0.08 0.02 0.35 -0.43
3.36 24.13 0.09 0.01 0.39 -0.43
3.37 24.05 0.09 0.01 0.42 -0.43
3.38 24.00 0.10 0.00 0.46 -0.43
3.39 23.96 0.10 -0.00 0.49 -0.43
3.40 23.96 0.11 -0.01 0.52 -0.42
3.41 23.97 0.11 -0.01 0.55 -0.42
3.42 24.01 0.12 -0.01 0.58 -0.42
3.43 24.07 0.12 -0.02 0.61 -0.42
3.44 24.14 0.13 -0.02 0.63 -0.42
3.45 24.22 0.14 -0.03 0.66 -0.41
3.46 24.30 0.14 -0.03 0.68 -0.41
3.47 24.37 0.15 -0.04 0.71 -0.41
3.48 24.43 0.16 -0.04 0.73 -0.40
3.49 24.47 0.16 -0.04 0.75 -0.40
3.50 24.49 0.17 -0.05 0.77 -0.39
3.51 24.48 0.18 -0.05 0.78 -0.39
3.52 24.46 0.19 -0.05 0.80 -0.38
3.53 24.41 0.20 -0.06 0.81 -0.38
3.54 24.35 0.20 -0.06 0.82 -0.37
3.55 24.27 0.21 -0.07 0.83 -0.37
3.56 24.18 0.22 -0.07 0.84 -0.36
3.57 24.09 0.23 -0.07 0.85 -0.35
3.58 24.00 0.24 -0.08 0.85 -0.35
3.59 23.91 0.25 -0.08 0.85 -0.34
3.60 23.83 0.25 -0.08 0.85 -0.33
3.61 23.77 0.26 -0.09 0.85 -0.33
3.62 23.73 0.27 -0.09 0.85 -0.32
3.63 23.71 0.28 -0.09 0.84 -0.31
3.64 23.71 0.29 -0.10 0.83 -0.30
3.65 23.74 0.30 -0.10 0.82 -0.29
3.66 23.79 0.31 -0.10 0.81 -0.28
3.67 23.87 0.31 -0.10 0.80 -0.28
3.68 23.98 0.32 -0.11 0.79 -0.27
3.69 24.10 0.33 -0.11 0.78 -0.26
3.70 24.23 0.34 -0.11 0.76 -0.25
3.71 24.38 0.34 -0.12 0.75 -0.24
3.72 24.52 0.35 -0.12 0.73 -0.23
3.73 24.66 0.36 -0.12 0.71 -0.22
3.74 24.79 0.37 -0.12 0.70 -0.21
3.75 24.91 0.37 -0.12 0.68 -0.20
3.76 25.00 0.38 -0.13 0.66 -0.19
3.77 25.07 0.39 -0.13 0.64 -0.17
3.78 25.11 0.39 -0.13 0.62 -0.16
3.79 25.12 0.40 -0.13 0.60 -0.15
3.80 25.10 0.40 -0.13 0.57 -0.14
3.81 25.07 0.41 -0.13 0.55 -0.13
3.82 25.01 0.42 -0.13 0.52 -0.12
3.83 24.93 0.42 -0.14 0.50 -0.11
3.84 24.85 0.42 -0.14 0.47 -0.09
3.85 24.76 0.43 -0.14 0.44 -0.08
3.86 24.66 0.43 -0.14 0.41 -0.07
3.87 24.57 0.44 -0.14 0.38 -0.06
3.88 24.48 0.44 -0.14 0.35 -0.04
3.89 24.40 0.44 -0.14 0.32 -0.03
3.90 24.33 0.45 -0.14 0.28 -0.02
3.91 24.26 0.45 -0.14 0.25 -0.01
3.92 24.19 0.45 -0.14 0.21 0.00
3.93 24.13 0.45 -0.14 0.18 0.02
3.94 24.08 0.46 -0.14 0.14 0.03
3.95 24.03 0.46 -0.14 0.11 0.04
3.96 23.98 0.46 -0.14 0.07 0.06
3.97 23.94 0.46 -0.14 0.03 0.07
3.98 23.91 0.46 -0.14 -0.00 0.08
3.99 23.89 0.46 -0.14 -0.04 0.09
4.00 23.89 0.46 -0.14 -0.08 0.10
4.01 23.89 0.46 -0.14 -0.11 0.12
4.02 23.91 0.46 -0.13 -0.15 0.13
4.03 23.94 0.45 -0.13 -0.18 0.14
4.04 23.99 0.45 -0.13 -0.22 0.15
4.05 24.04 0.45 -0.13 -0.25 0.17
4.06 24.09 0.45 -0.13 -0.28 0.18
4.07 24.15 0.44 -0.13 -0.32 0.19
4.08 24.20 0.44 -0.12 -0.35 0.20
4.09 24.23 0.44 -0.12 -0.38 0.21
4.10 24.26 0.43 -0.12 -0.41 0.22
4.11 24.26 0.43 -0.12 -0.43 0.24
4.12 24.23 0.42 -0.11 -0.46 0.25
4.13 24.19 0.42 -0.11 -0.49 0.26
4.14 24.12 0.42 -0.11 -0.51 0.27
4.15 24.03 0.41 -0.11 -0.54 0.28
4.16 23.93 0.40 -0.10 -0.56 0.29
4.17 23.82 0.40 -0.10 -0.59 0.30
4.18 23.70 0.39 -0.10 -0.61 0.31
4.19 23.59 0.39 -0.10 -0.63 0.32
4.20 23.48 0.38 -0.09 -0.65 0.33
4.21 23.38 0.37 -0.09 -0.67 0.34
4.22 23.30 0.37 -0.09 -0.69 0.35
4.23 23.24 0.36 -0.08 -0.71 0.36
4.24 23.20 0.35 -0.08 -0.72 0.36
4.25 23.17 0.35 -0.07 -0.74 0.37
4.26 23.15 0.34 -0.07 -0.75 0.38
4.27 23.15 0.33 -0.07 -0.77 0.39
4.28 23.16 0.32 -0.06 -0.78 0.39
4.29 23.18 0.31 -0.06 -0.78 0.40
4.30 23.20 0.31 -0.05 -0.79 0.41
4.31 23.22 0.30 -0.05 -0.80 0.42
4.32 23.25 0.29 -0.05 -0.80 0.42
4.33 23.27 0.28 -0.04 -0.80 0.43
4.34 23.29 0.27 -0.04 -0.80 0.43
4.35 23.31 0.27 -0.03 -0.80 0.44
4.36 23.33 0.26 -0.03 -0.80 0.44
4.37 23.34 0.25 -0.02 -0.79 0.45
4.38 23.35 0.24 -0.02 -0.78 0.45
4.39 23.34 0.24 -0.02 -0.77 0.46
4.40 23.32 0.23 -0.01 -0.76 0.46
4.41 23.28 0.22 -0.01 -0.75 0.46
4.42 23.23 0.21 -0.00 -0.74 0.47
4.43 23.14 0.21 0.00 -0.72 0.47
4.44 23.04 0.20 0.01 -0.70 0.47
4.45 22.92 0.19 0.01 -0.69 0.48
4.46 22.77 0.18 0.02 -0.67 0.48
4.47 22.62 0.18 0.02 -0.65 0.48
4.48 22.45 0.17 0.03 -0.63 0.48
4.49 22.28 0.17 0.03 -0.61 0.48
4.50 22.12 0.16 0.04 -0.58 0.48
4.51 21.99 0.15 0.04 -0.56 0.48
4.52 21.88 0.15 0.05 -0.53 0.48
4.53 21.80 0.14 0.05 -0.51 0.48
4.54 21.76 0.14 0.06 -0.48 0.48
4.55 21.77 0.13 0.06 -0.45 0.48
4.56 21.83 0.13 0.07 -0.42 0.48
4.57 21.92 0.12 0.07 -0.39 0.48
4.58 22.05 0.12 0.07 -0.36 0.48
4.59 22.21 0.12 0.08 -0.33 0.48
4.60 22.39 0.11 0.08 -0.29 0.48
4.61 22.57 0.11 0.09 -0.25 0.47
4.62 22.74 0.11 0.09 -0.21 0.47
4.63 22.90 0.11 0.10 -0.17 0.47
4.64 23.03 0.11 0.10 -0.13 0.47
4.65 23.13 0.10 0.11 -0.09 0.46
4.66 23.19 0.10 0.11 -0.04 0.46
4.67 23.21 0.10 0.12 0.00 0.46
4.68 23.19 0.10 0.12 0.05 0.45
4.69 23.13 0.11 0.13 0.10 0.45
4.70 23.05 0.11 0.13 0.14 0.44
4.71 22.95 0.11 0.14 0.19 0.44
4.72 22.83 0.11 0.14 0.24 0.44
4.73 22.71 0.11 0.14 0.28 0.43
4.74 22.60 0.12 0.15 0.33 0.43
4.75 22.51 0.12 0.15 0.38 0.42
4.76 22.43 0.12 0.16 0.42 0.42
4.77 22.38 0.13 0.16 0.47 0.41
4.78 22.36 0.13 0.16 0.51 0.41
4.79 22.36 0.14 0.17 0.56 0.40
4.80 22.39 0.14 0.17 0.60 0.40
4.81 22.45 0.15 0.18 0.65 0.39
4.82 22.52 0.16 0.18 0.69 0.39
4.83 22.61 0.16 0.18 0.74 0.38
4.84 22.71 0.17 0.19 0.78 0.38
4.85 22.80 0.18 0.19 0.82 0.37
4.86 22.89 0.19 0.20 0.87 0.36
4.87 22.97 0.20 0.20 0.91 0.36
4.88 23.04 0.21 0.20 0.95 0.35
4.89 23.08 0.22 0.21 1.00 0.35
4.90 23.09 0.23 0.21 1.04 0.34
4.91 23.09 0.24 0.21 1.08 0.34
4.92 23.06 0.25 0.22 1.12 0.33
4.93 23.00 0.26 0.22 1.16 0.33
4.94 22.93 0.27 0.22 1.19 0.32
4.95 22.85 0.28 0.23 1.23 0.31
4.96 22.76 0.30 0.23 1.26 0.31
4.97 22.68 0.31 0.23 1.29 0.30
4.98 22.60 0.32 0.24 1.32 0.30
4.99 22.54 0.33 0.24 1.35 0.29
5.00 22.51 0.35 0.24 1.38 0.29
5.01 22.50 0.36 0.24 1.40 0.28
5.02 22.52 0.38 0.25 1.43 0.28
5.03 22.57 0.39 0.25 1.45 0.27
5.04 22.65 0.41 0.25 1.47 0.27
5.05 22.75 0.42 0.26 1.49 0.26
5.06 22.86 0.43 0.26 1.51 0.26
5.07 22.99 0.45 0.26 1.53 0.25
5.08 23.12 0.47 0.26 1.54 0.25
5.09 23.24 0.48 0.27 1.56 0.25
5.10 23.34 0.50 0.27 1.57 0.24
5.11 23.43 0.51 0.27 1.58 0.24
5.12 23.49 0.53 0.27 1.59 0.23
5.13 23.53 0.54 0.27 1.60 0.23
5.14 23.54 0.56 0.28 1.60 0.23
5.15 23.53 0.58 0.28 1.61 0.22
5.16 23.50 0.59 0.28 1.61 0.22
5.17 23.46 0.61 0.28 1.61 0.22
5.18 23.42 0.62 0.29 1.61 0.21
5.19 23.38 0.64 0.29 1.60 0.21
5.20 23.35 0.66 0.29 1.60 0.21
5.21 23.33 0.67 0.29 1.59 0.20
5.22 23.32 0.69 0.29 1.58 0.20
5.23 23.32 0.70 0.30 1.57 0.20
5.24 23.33 0.72 0.30 1.55 0.20
5.25 23.35 0.74 0.30 1.54 0.20
5.26 23.36 0.75 0.30 1.52 0.19
5.27 23.37 0.77 0.30 1.50 0.19
5.28 23.36 0.78 0.31 1.48 0.19
5.29 23.34 0.80 0.31 1.46 0.19
5.30 23.31 0.81 0.31 1.43 0.19
5.31 23.26 0.82 0.31 1.41 0.19
5.32 23.19 0.84 0.31 1.38 0.18
5.33 23.11 0.85 0.32 1.35 0.18
5.34 23.03 0.86 0.32 1.32 0.18
5.35 22.95 0.88 0.32 1.28 0.18
5.36 22.89 0.89 0.32 1.24 0.18
5.37 22.84 0.90 0.32 1.21 0.18
5.38 22.82 0.91 0.32 1.17 0.18
5.39 22.82 0.93 0.33 1.13 0.18
5.40 22.84 0.94 0.33 1.09 0.18
5.41 22.89 0.95 0.33 1.04 0.18
5.42 22.96 0.96 0.33 1.00 0.18
5.43 23.04 0.97 0.33 0.95 0.18
