TI=0.10 | U_mean=13.00 | Ct_used=0.42 | D=178.00 | rho=1.22 | Ct_path=inputs/turbie_inputs/CT.txt | param_path=inputs/turbie_inputs/turbie_parameters.txt | wind_file=wind_13_ms_TI_0.1.txt | ct_mode=mean
Sampling_rate_Hz=100.00
t[s]	U[m/s]	x_blade[m]	x_tower[m]	v_blade[m/s]	v_tower[m/s]
0.98 13.63 1.53 0.31 -0.64 0.90
0.99 13.63 1.53 0.32 -0.72 0.91
1.00 13.63 1.52 0.33 -0.79 0.92
1.01 13.64 1.51 0.34 -0.85 0.93
1.02 13.66 1.50 0.35 -0.92 0.94
1.03 13.69 1.49 0.36 -0.98 0.94
1.04 13.71 1.48 0.37 -1.04 0.95
1.05 13.73 1.47 0.38 -1.09 0.95
1.06 13.75 1.46 0.39 -1.14 0.96
1.07 13.76 1.45 0.40 -1.19 0.96
1.08 13.77 1.44 0.41 -1.24 0.97
1.09 13.77 1.42 0.42 -1.28 0.97
1.10 13.77 1.41 0.43 -1.32 0.97
1.11 13.77 1.40 0.44 -1.36 0.97
1.12 13.77 1.38 0.45 -1.39 0.98
1.13 13.79 1.37 0.46 -1.42 0.98
1.14 13.81 1.36 0.47 -1.45 0.98
1.15 13.85 1.34 0.48 -1.47 0.98
1.16 13.89 1.33 0.49 -1.49 0.97
1.17 13.95 1.31 0.50 -1.50 0.97
1.18 14.02 1.30 0.51 -1.51 0.97
1.19 14.08 1.28 0.51 -1.52 0.97
1.20 14.14 1.27 0.52 -1.52 0.96
1.21 14.20 1.25 0.53 -1.51 0.96
1.22 14.24 1.24 0.54 -1.51 0.95
1.23 14.27 1.22 0.55 -1.50 0.95
1.24 14.27 1.21 0.56 -1.48 0.94
1.25 14.26 1.19 0.57 -1.46 0.94
1.26 14.22 1.18 0.58 -1.44 0.93
1.27 14.17 1.16 0.59 -1.42 0.92
1.28 14.10 1.15 0.60 -1.39 0.91
1.29 14.03 1.13 0.61 -1.36 0.90
1.30 13.95 1.12 0.62 -1.33 0.89
1.31 13.87 1.11 0.63 -1.30 0.88
1.32 13.80 1.10 0.64 -1.26 0.87
1.33 13.74 1.08 0.64 -1.23 0.86
1.34 13.69 1.07 0.65 -1.19 0.85
1.35 13.66 1.06 0.66 -1.15 0.84
1.36 13.63 1.05 0.67 -1.11 0.82
1.37 13.62 1.04 0.68 -1.06 0.81
1.38 13.61 1.03 0.69 -1.01 0.79
1.39 13.60 1.02 0.69 -0.96 0.78
1.40 13.59 1.01 0.70 -0.91 0.77
1.41 13.57 1.00 0.71 -0.86 0.75
1.42 13.55 0.99 0.72 -0.80 0.73
1.43 13.51 0.98 0.72 -0.74 0.72
1.44 13.47 0.98 0.73 -0.68 0.70
1.45 13.42 0.97 0.74 -0.62 0.68
1.46 13.36 0.96 0.74 -0.56 0.67
1.47 13.30 0.96 0.75 -0.50 0.65
1.48 13.24 0.95 0.76 -0.43 0.63
1.49 13.19 0.95 0.76 -0.37 0.61
1.50 13.13 0.95 0.77 -0.30 0.59
1.51 13.09 0.94 0.78 -0.24 0.57
1.52 13.06 0.94 0.78 -0.17 0.55
1.53 13.03 0.94 0.79 -0.11 0.54
1.54 13.02 0.94 0.79 -0.04 0.52
1.55 13.01 0.94 0.80 0.03 0.50
1.56 13.00 0.94 0.80 0.10 0.48
1.57 12.99 0.94 0.81 0.17 0.45
1.58 12.99 0.94 0.81 0.23 0.43
1.59 12.98 0.94 0.81 0.30 0.41
1.60 12.96 0.95 0.82 0.37 0.39
1.61 12.95 0.95 0.82 0.44 0.37
1.62 12.93 0.96 0.83 0.51 0.35
1.63 12.90 0.96 0.83 0.58 0.33
1.64 12.88 0.97 0.83 0.64 0.31
1.65 12.86 0.98 0.84 0.71 0.29
1.66 12.84 0.98 0.84 0.78 0.27
1.67 12.83 0.99 0.84 0.84 0.24
1.68 12.83 1.00 0.84 0.90 0.22
1.69 12.83 1.01 0.85 0.97 0.20
1.70 12.84 1.02 0.85 1.03 0.18
1.71 12.85 1.03 0.85 1.09 0.16
1.72 12.87 1.04 0.85 1.15 0.14
1.73 12.90 1.05 0.85 1.21 0.12
1.74 12.92 1.06 0.85 1.26 0.10
1.75 12.95 1.08 0.85 1.32 0.08
1.76 12.97 1.09 0.85 1.37 0.06
1.77 12.99 1.11 0.86 1.43 0.04
1.78 13.01 1.12 0.86 1.48 0.02
1.79 13.02 1.13 0.86 1.53 -0.00
1.80 13.04 1.15 0.86 1.57 -0.02
1.81 13.04 1.17 0.86 1.62 -0.04
1.82 13.05 1.18 0.85 1.66 -0.06
1.83 13.06 1.20 0.85 1.70 -0.08
1.84 13.07 1.22 0.85 1.74 -0.10
1.85 13.08 1.23 0.85 1.78 -0.12
1.86 13.09 1.25 0.85 1.81 -0.13
1.87 13.09 1.27 0.85 1.84 -0.15
1.88 13.10 1.29 0.85 1.87 -0.17
1.89 13.10 1.31 0.85 1.89 -0.19
1.90 13.10 1.33 0.84 1.92 -0.20
1.91 13.09 1.35 0.84 1.94 -0.22
1.92 13.08 1.37 0.84 1.95 -0.23
1.93 13.06 1.39 0.84 1.97 -0.25
1.94 13.03 1.41 0.83 1.97 -0.27
1.95 13.01 1.42 0.83 1.98 -0.28
1.96 12.97 1.44 0.83 1.98 -0.29
1.97 12.94 1.46 0.83 1.98 -0.31
1.98 12.91 1.48 0.82 1.98 -0.32
1.99 12.88 1.50 0.82 1.97 -0.33
2.00 12.86 1.52 0.82 1.96 -0.35
2.01 12.84 1.54 0.81 1.94 -0.36
2.02 12.82 1.56 0.81 1.92 -0.37
2.03 12.81 1.58 0.81 1.90 -0.38
2.04 12.80 1.60 0.80 1.87 -0.39
2.05 12.80 1.62 0.80 1.85 -0.40
2.06 12.79 1.64 0.79 1.81 -0.41
2.07 12.78 1.66 0.79 1.78 -0.42
2.08 12.77 1.67 0.78 1.74 -0.43
2.09 12.75 1.69 0.78 1.70 -0.44
2.10 12.73 1.71 0.78 1.65 -0.45
2.11 12.70 1.72 0.77 1.61 -0.46
2.12 12.67 1.74 0.77 1.55 -0.46
2.13 12.64 1.75 0.76 1.50 -0.47
2.14 12.60 1.77 0.76 1.44 -0.48
2.15 12.56 1.78 0.75 1.38 -0.48
2.16 12.53 1.80 0.75 1.32 -0.49
2.17 12.50 1.81 0.74 1.25 -0.49
2.18 12.47 1.82 0.74 1.18 -0.50
2.19 12.45 1.83 0.73 1.11 -0.50
2.20 12.43 1.84 0.73 1.03 -0.51
2.21 12.42 1.85 0.72 0.96 -0.51
2.22 12.42 1.86 0.72 0.88 -0.51
2.23 12.42 1.87 0.71 0.80 -0.52
2.24 12.42 1.88 0.71 0.71 -0.52
2.25 12.42 1.89 0.70 0.63 -0.52
2.26 12.42 1.89 0.70 0.54 -0.52
2.27 12.43 1.90 0.69 0.46 -0.53
2.28 12.43 1.90 0.69 0.37 -0.53
2.29 12.43 1.90 0.68 0.28 -0.53
2.30 12.43 1.91 0.68 0.19 -0.53
2.31 12.43 1.91 0.67 0.09 -0.53
2.32 12.43 1.91 0.67 0.00 -0.53
2.33 12.42 1.91 0.66 -0.09 -0.53
2.34 12.42 1.91 0.65 -0.19 -0.53
2.35 12.41 1.90 0.65 -0.28 -0.53
2.36 12.40 1.90 0.64 -0.38 -0.53
2.37 12.39 1.90 0.64 -0.47 -0.53
2.38 12.38 1.89 0.63 -0.57 -0.53
2.39 12.37 1.88 0.63 -0.66 -0.53
2.40 12.35 1.88 0.62 -0.76 -0.53
2.41 12.33 1.87 0.62 -0.85 -0.53
2.42 12.31 1.86 0.61 -0.95 -0.53
2.43 12.29 1.85 0.61 -1.04 -0.52
2.44 12.28 1.84 0.60 -1.14 -0.52
2.45 12.27 1.83 0.60 -1.23 -0.52
2.46 12.26 1.82 0.59 -1.32 -0.52
2.47 12.27 1.80 0.59 -1.42 -0.52
2.48 12.29 1.79 0.58 -1.51 -0.52
2.49 12.32 1.77 0.58 -1.59 -0.52
2.50 12.37 1.75 0.57 -1.68 -0.52
2.51 12.43 1.74 0.57 -1.77 -0.51
2.52 12.50 1.72 0.56 -1.85 -0.51
2.53 12.58 1.70 0.56 -1.92 -0.51
2.54 12.66 1.68 0.55 -2.00 -0.51
2.55 12.74 1.66 0.54 -2.07 -0.51
2.56 12.82 1.64 0.54 -2.14 -0.51
2.57 12.89 1.62 0.53 -2.21 -0.51
2.58 12.94 1.60 0.53 -2.27 -0.51
2.59 12.98 1.57 0.52 -2.33 -0.51
2.60 13.00 1.55 0.52 -2.39 -0.51
2.61 13.00 1.52 0.51 -2.44 -0.51
2.62 12.99 1.50 0.51 -2.49 -0.50
2.63 12.96 1.48 0.50 -2.54 -0.50
2.64 12.92 1.45 0.50 -2.59 -0.50
2.65 12.88 1.42 0.49 -2.63 -0.50
2.66 12.83 1.40 0.49 -2.67 -0.51
2.67 12.79 1.37 0.48 -2.71 -0.51
2.68 12.76 1.34 0.48 -2.75 -0.51
2.69 12.73 1.31 0.47 -2.78 -0.51
2.70 12.71 1.29 0.47 -2.81 -0.51
2.71 12.71 1.26 0.46 -2.84 -0.51
2.72 12.71 1.23 0.46 -2.87 -0.51
2.73 12.72 1.20 0.45 -2.89 -0.51
2.74 12.74 1.17 0.45 -2.90 -0.51
2.75 12.76 1.14 0.44 -2.92 -0.52
2.76 12.78 1.11 0.44 -2.93 -0.52
2.77 12.80 1.08 0.43 -2.94 -0.52
2.78 12.81 1.06 0.43 -2.94 -0.52
2.79 12.81 1.03 0.42 -2.94 -0.53
2.80 12.81 1.00 0.42 -2.94 -0.53
2.81 12.80 0.97 0.41 -2.93 -0.53
2.82 12.79 0.94 0.41 -2.92 -0.54
2.83 12.77 0.91 0.40 -2.91 -0.54
2.84 12.76 0.88 0.40 -2.89 -0.55
2.85 12.74 0.85 0.39 -2.87 -0.55
2.86 12.73 0.82 0.38 -2.85 -0.55
2.87 12.72 0.79 0.38 -2.82 -0.56
2.88 12.72 0.77 0.37 -2.80 -0.56
2.89 12.73 0.74 0.37 -2.76 -0.57
2.90 12.75 0.71 0.36 -2.73 -0.57
2.91 12.77 0.68 0.36 -2.69 -0.58
2.92 12.80 0.66 0.35 -2.65 -0.58
2.93 12.83 0.63 0.34 -2.61 -0.59
2.94 12.87 0.60 0.34 -2.56 -0.59
2.95 12.90 0.58 0.33 -2.51 -0.60
2.96 12.94 0.55 0.33 -2.45 -0.60
2.97 12.97 0.53 0.32 -2.40 -0.61
2.98 13.01 0.51 0.31 -2.34 -0.62
2.99 13.04 0.48 0.31 -2.27 -0.62
3.00 13.08 0.46 0.30 -2.21 -0.63
3.01 13.11 0.44 0.30 -2.14 -0.63
3.02 13.14 0.42 0.29 -2.07 -0.64
3.03 13.16 0.40 0.28 -2.00 -0.65
3.04 13.19 0.38 0.28 -1.92 -0.65
3.05 13.20 0.36 0.27 -1.84 -0.66
3.06 13.22 0.34 0.26 -1.76 -0.67
3.07 13.22 0.32 0.26 -1.68 -0.67
3.08 13.22 0.31 0.25 -1.60 -0.68
3.09 13.22 0.29 0.24 -1.52 -0.68
3.10 13.20 0.28 0.24 -1.43 -0.69
3.11 13.18 0.26 0.23 -1.35 -0.70
3.12 13.15 0.25 0.22 -1.26 -0.70
3.13 13.12 0.24 0.22 -1.18 -0.71
3.14 13.08 0.23 0.21 -1.09 -0.71
3.15 13.05 0.22 0.20 -1.01 -0.72
3.16 13.02 0.21 0.19 -0.92 -0.72
3.17 12.99 0.20 0.19 -0.84 -0.73
3.18 12.97 0.19 0.18 -0.75 -0.73
3.19 12.96 0.18 0.17 -0.66 -0.74
3.20 12.97 0.18 0.16 -0.58 -0.74
3.21 12.98 0.17 0.16 -0.49 -0.75
3.22 13.00 0.17 0.15 -0.41 -0.75
3.23 13.03 0.16 0.14 -0.32 -0.75
3.24 13.06 0.16 0.13 -0.24 -0.76
3.25 13.09 0.16 0.13 -0.15 -0.76
3.26 13.12 0.16 0.12 -0.07 -0.76
3.27 13.14 0.16 0.11 0.01 -0.77
3.28 13.15 0.16 0.10 0.09 -0.77
3.29 13.15 0.16 0.10 0.17 -0.77
3.30 13.14 0.16 0.09 0.25 -0.77
3.31 13.13 0.16 0.08 0.33 -0.77
3.32 13.10 0.17 0.07 0.41 -0.77
3.33 13.06 0.17 0.07 0.48 -0.77
3.34 13.02 0.18 0.06 0.55 -0.77
3.35 12.98 0.18 0.05 0.62 -0.77
3.36 12.94 0.19 0.04 0.69 -0.77
3.37 12.91 0.20 0.03 0.75 -0.77
3.38 12.88 0.20 0.03 0.82 -0.77
3.39 12.87 0.21 0.02 0.88 -0.77
3.40 12.86 0.22 0.01 0.93 -0.76
3.41 12.87 0.23 0.00 0.99 -0.76
3.42 12.89 0.24 -0.00 1.04 -0.76
3.43 12.91 0.25 -0.01 1.09 -0.75
3.44 12.95 0.26 -0.02 1.14 -0.75
3.45 12.98 0.28 -0.03 1.18 -0.74
3.46 13.01 0.29 -0.03 1.23 -0.74
3.47 13.04 0.30 -0.04 1.27 -0.73
3.48 13.07 0.31 -0.05 1.30 -0.73
3.49 13.09 0.33 -0.06 1.34 -0.72
3.50 13.10 0.34 -0.06 1.37 -0.71
3.51 13.10 0.35 -0.07 1.40 -0.70
3.52 13.08 0.37 -0.08 1.43 -0.70
3.53 13.06 0.38 -0.08 1.46 -0.69
3.54 13.04 0.40 -0.09 1.48 -0.68
3.55 13.00 0.41 -0.10 1.49 -0.67
3.56 12.96 0.43 -0.10 1.51 -0.66
3.57 12.92 0.44 -0.11 1.52 -0.65
3.58 12.88 0.46 -0.12 1.53 -0.63
3.59 12.84 0.47 -0.12 1.53 -0.62
3.60 12.80 0.49 -0.13 1.53 -0.61
3.61 12.78 0.50 -0.14 1.53 -0.60
3.62 12.76 0.52 -0.14 1.52 -0.58
3.63 12.75 0.53 -0.15 1.51 -0.57
3.64 12.75 0.55 -0.15 1.50 -0.55
3.65 12.76 0.56 -0.16 1.48 -0.54
3.66 12.79 0.58 -0.16 1.46 -0.52
3.67 12.82 0.59 -0.17 1.44 -0.51
3.68 12.87 0.61 -0.17 1.42 -0.49
3.69 12.92 0.62 -0.18 1.40 -0.48
3.70 12.98 0.63 -0.18 1.37 -0.46
3.71 13.04 0.65 -0.19 1.34 -0.44
3.72 13.11 0.66 -0.19 1.31 -0.42
3.73 13.17 0.67 -0.20 1.28 -0.41
3.74 13.22 0.69 -0.20 1.25 -0.39
3.75 13.28 0.70 -0.20 1.21 -0.37
3.76 13.32 0.71 -0.21 1.18 -0.35
3.77 13.35 0.72 -0.21 1.14 -0.33
3.78 13.36 0.73 -0.21 1.10 -0.31
3.79 13.37 0.75 -0.22 1.06 -0.29
3.80 13.36 0.76 -0.22 1.02 -0.27
3.81 13.34 0.77 -0.22 0.97 -0.25
3.82 13.32 0.77 -0.22 0.93 -0.23
3.83 13.29 0.78 -0.23 0.88 -0.21
3.84 13.25 0.79 -0.23 0.83 -0.19
3.85 13.21 0.80 -0.23 0.77 -0.17
3.86 13.16 0.81 -0.23 0.72 -0.15
3.87 13.12 0.81 -0.23 0.66 -0.12
3.88 13.09 0.82 -0.23 0.61 -0.10
3.89 13.05 0.83 -0.24 0.55 -0.08
3.90 13.01 0.83 -0.24 0.49 -0.06
3.91 12.98 0.84 -0.24 0.42 -0.04
3.92 12.95 0.84 -0.24 0.36 -0.01
3.93 12.93 0.84 -0.24 0.30 0.01
3.94 12.90 0.85 -0.24 0.23 0.03
3.95 12.88 0.85 -0.24 0.17 0.05
3.96 12.86 0.85 -0.24 0.10 0.08
3.97 12.84 0.85 -0.24 0.04 0.10
3.98 12.83 0.85 -0.23 -0.03 0.12
3.99 12.82 0.85 -0.23 -0.09 0.14
4.00 12.82 0.85 -0.23 -0.16 0.16
4.01 12.82 0.85 -0.23 -0.22 0.19
4.02 12.83 0.84 -0.23 -0.29 0.21
4.03 12.84 0.84 -0.23 -0.35 0.23
4.04 12.86 0.84 -0.22 -0.41 0.25
4.05 12.88 0.83 -0.22 -0.48 0.27
4.06 12.91 0.83 -0.22 -0.53 0.29
4.07 12.93 0.82 -0.21 -0.59 0.32
4.08 12.95 0.82 -0.21 -0.65 0.34
4.09 12.97 0.81 -0.21 -0.70 0.36
4.10 12.98 0.80 -0.20 -0.76 0.38
4.11 12.98 0.79 -0.20 -0.81 0.40
4.12 12.97 0.79 -0.20 -0.86 0.42
4.13 12.95 0.78 -0.19 -0.91 0.44
4.14 12.91 0.77 -0.19 -0.95 0.46
4.15 12.88 0.76 -0.18 -1.00 0.47
4.16 12.83 0.75 -0.18 -1.04 0.49
4.17 12.78 0.74 -0.17 -1.09 0.51
4.18 12.73 0.73 -0.17 -1.13 0.53
4.19 12.68 0.71 -0.16 -1.17 0.55
4.20 12.63 0.70 -0.16 -1.20 0.56
4.21 12.59 0.69 -0.15 -1.24 0.58
4.22 12.55 0.68 -0.14 -1.27 0.60
4.23 12.52 0.66 -0.14 -1.30 0.61
4.24 12.50 0.65 -0.13 -1.33 0.63
4.25 12.49 0.64 -0.13 -1.36 0.64
4.26 12.48 0.62 -0.12 -1.38 0.66
4.27 12.48 0.61 -0.11 -1.40 0.67
4.28 12.49 0.60 -0.11 -1.42 0.68
4.29 12.49 0.58 -0.10 -1.44 0.69
4.30 12.50 0.57 -0.09 -1.45 0.71
4.31 12.51 0.55 -0.09 -1.46 0.72
4.32 12.52 0.54 -0.08 -1.46 0.73
4.33 12.53 0.52 -0.07 -1.46 0.74
4.34 12.54 0.51 -0.06 -1.46 0.75
4.35 12.55 0.49 -0.06 -1.46 0.76
4.36 12.56 0.48 -0.05 -1.45 0.77
4.37 12.56 0.47 -0.04 -1.44 0.78
4.38 12.56 0.45 -0.03 -1.43 0.79
4.39 12.56 0.44 -0.02 -1.41 0.79
4.40 12.55 0.42 -0.02 -1.39 0.80
4.41 12.54 0.41 -0.01 -1.37 0.81
4.42 12.51 0.40 -0.00 -1.34 0.81
4.43 12.47 0.38 0.01 -1.32 0.82
4.44 12.43 0.37 0.02 -1.29 0.82
4.45 12.37 0.36 0.02 -1.25 0.83
4.46 12.31 0.34 0.03 -1.22 0.83
4.47 12.24 0.33 0.04 -1.18 0.83
4.48 12.16 0.32 0.05 -1.14 0.84
4.49 12.09 0.31 0.06 -1.10 0.84
4.50 12.02 0.30 0.07 -1.06 0.84
4.51 11.96 0.29 0.07 -1.02 0.84
4.52 11.91 0.28 0.08 -0.97 0.84
4.53 11.88 0.27 0.09 -0.92 0.84
4.54 11.86 0.26 0.10 -0.87 0.84
4.55 11.86 0.25 0.11 -0.82 0.84
4.56 11.89 0.24 0.12 -0.77 0.84
4.57 11.93 0.24 0.12 -0.71 0.84
4.58 11.99 0.23 0.13 -0.65 0.84
4.59 12.05 0.22 0.14 -0.59 0.83
4.60 12.13 0.22 0.15 -0.52 0.83
4.61 12.21 0.21 0.16 -0.45 0.83
4.62 12.29 0.21 0.17 -0.38 0.82
4.63 12.36 0.20 0.17 -0.31 0.82
4.64 12.42 0.20 0.18 -0.23 0.81
4.65 12.46 0.20 0.19 -0.15 0.81
4.66 12.48 0.20 0.20 -0.07 0.80
4.67 12.49 0.20 0.21 0.01 0.80
4.68 12.48 0.20 0.21 0.09 0.79
4.69 12.46 0.20 0.22 0.17 0.79
4.70 12.42 0.20 0.23 0.26 0.78
4.71 12.38 0.21 0.24 0.34 0.77
4.72 12.33 0.21 0.25 0.43 0.76
4.73 12.27 0.21 0.25 0.51 0.76
4.74 12.22 0.22 0.26 0.59 0.75
4.75 12.18 0.23 0.27 0.67 0.74
4.76 12.15 0.23 0.28 0.76 0.73
4.77 12.12 0.24 0.28 0.84 0.72
4.78 12.11 0.25 0.29 0.92 0.72
4.79 12.12 0.26 0.30 1.00 0.71
4.80 12.13 0.27 0.30 1.08 0.70
4.81 12.15 0.28 0.31 1.16 0.69
4.82 12.19 0.29 0.32 1.24 0.68
4.83 12.23 0.31 0.32 1.32 0.67
4.84 12.27 0.32 0.33 1.40 0.66
4.85 12.31 0.33 0.34 1.48 0.65
4.86 12.35 0.35 0.34 1.56 0.64
4.87 12.39 0.37 0.35 1.64 0.63
4.88 12.41 0.38 0.36 1.71 0.62
4.89 12.43 0.40 0.36 1.79 0.61
4.90 12.44 0.42 0.37 1.86 0.60
4.91 12.44 0.44 0.38 1.93 0.59
4.92 12.42 0.46 0.38 2.00 0.58
4.93 12.40 0.48 0.39 2.07 0.57
4.94 12.37 0.50 0.39 2.14 0.57
4.95 12.33 0.52 0.40 2.20 0.56
4.96 12.29 0.54 0.40 2.26 0.55
4.97 12.25 0.57 0.41 2.32 0.54
4.98 12.22 0.59 0.41 2.37 0.53
4.99 12.19 0.61 0.42 2.42 0.52
5.00 12.18 0.64 0.43 2.47 0.51
5.01 12.17 0.66 0.43 2.51 0.50
5.02 12.18 0.69 0.44 2.56 0.49
5.03 12.20 0.71 0.44 2.60 0.48
5.04 12.24 0.74 0.44 2.63 0.48
5.05 12.28 0.77 0.45 2.67 0.47
5.06 12.33 0.79 0.45 2.70 0.46
5.07 12.39 0.82 0.46 2.73 0.45
5.08 12.45 0.85 0.46 2.76 0.45
5.09 12.50 0.87 0.47 2.78 0.44
5.10 12.54 0.90 0.47 2.80 0.43
5.11 12.58 0.93 0.48 2.82 0.43
5.12 12.61 0.96 0.48 2.84 0.42
5.13 12.62 0.99 0.48 2.85 0.41
5.14 12.63 1.02 0.49 2.86 0.41
5.15 12.62 1.04 0.49 2.87 0.40
5.16 12.61 1.07 0.50 2.87 0.40
5.17 12.60 1.10 0.50 2.87 0.39
5.18 12.58 1.13 0.50 2.87 0.38
5.19 12.56 1.16 0.51 2.86 0.38
5.20 12.54 1.19 0.51 2.85 0.38
5.21 12.54 1.22 0.52 2.83 0.37
5.22 12.53 1.24 0.52 2.81 0.37
5.23 12.53 1.27 0.52 2.79 0.36
5.24 12.54 1.30 0.53 2.77 0.36
5.25 12.54 1.33 0.53 2.74 0.36
5.26 12.55 1.36 0.53 2.70 0.35
5.27 12.55 1.38 0.54 2.67 0.35
5.28 12.55 1.41 0.54 2.63 0.35
5.29 12.54 1.43 0.54 2.59 0.35
5.30 12.53 1.46 0.55 2.54 0.34
5.31 12.50 1.49 0.55 2.50 0.34
5.32 12.47 1.51 0.55 2.45 0.34
5.33 12.44 1.53 0.56 2.39 0.34
5.34 12.40 1.56 0.56 2.33 0.34
5.35 12.37 1.58 0.56 2.27 0.34
5.36 12.34 1.60 0.57 2.21 0.34
5.37 12.32 1.63 0.57 2.14 0.34
5.38 12.30 1.65 0.58 2.07 0.34
5.39 12.30 1.67 0.58 2.00 0.33
5.40 12.32 1.69 0.58 1.92 0.33
5.41 12.34 1.70 0.59 1.84 0.33
5.42 12.37 1.72 0.59 1.77 0.33
5.43 12.40 1.74 0.59 1.69 0.33
